id,origintime,latitude,longitude,depth,err_lon,err_lat,err_depth,err_origintime,county,origin_src,prefmag,pmag_type,pmag_src,mw,mw_src,mblg_ogs,mblg_usgs,ml_ogs,m3hz_ogs,md_ogs,mb,ms,mfa,max_mmi,reafile,reamtime,geom,pdlid,mw_ogs
1572,2000-01-14 10:39:34.94,34.673,-95.094,7.57,,,,,PUSHMATAHA,OGS,3,M3Hz,OGS,,,2.9,,,3,2.6,,,,,,,0101000020E6100000BC74931804C657C0A01A2FDD24564140,,
1573,2000-01-15 12:35:39.73,34.181,-97.556,5,,,,,CARTER,OGS,1.9,M3Hz,OGS,,,,,,1.9,1.9,,,,,,,0101000020E6100000DD240681956358C0BA490C022B174140,,
1574,2000-01-17 10:12:18.24,34.802,-96.686,5.88,,,,,PONTOTOC,OGS,1.7,M3Hz,OGS,,,1.4,,,1.7,1.7,,,,,,,0101000020E610000096438B6CE72B58C02DB29DEFA7664140,,
1575,2000-02-12 08:01:04.04,35.594,-99.08,5,,,,,CUSTER,OGS,1.7,M3Hz,OGS,,,,,,1.7,2,,,,,,,0101000020E610000085EB51B81EC558C079E9263108CC4140,,
1576,2000-03-02 02:17:33.67,34.947,-96.795,5,,,,,POTTAWATOMIE,OGS,1.7,Md,OGS,,,,,,,1.7,,,,,,,0101000020E61000007B14AE47E13258C0F0A7C64B37794140,,
1577,2000-03-18 04:15:50.29,34.578,-96.444,6.62,,,,,COAL,OGS,1.7,M3Hz,OGS,,,1.5,,,1.7,1.4,,,,,,,0101000020E610000023DBF97E6A1C58C0448B6CE7FB494140,,
1578,2000-03-22 01:46:21.38,35.347,-97.717,1.64,,,,,CANADIAN,OGS,1.7,M3Hz,OGS,,,1.7,,,1.7,1.5,,,,,,,0101000020E6100000D9CEF753E36D58C023DBF97E6AAC4140,,
1579,2000-03-22 02:07:06.95,35.74,-97.875,1.76,,,,,KINGFISHER,OGS,1.9,M3Hz,OGS,,,1.9,,,1.9,1.7,,,,,,,0101000020E610000000000000007858C01F85EB51B8DE4140,,
1580,2000-04-07 03:19:44.78,36.375,-96.493,5,,,,,OSAGE,OGS,1.3,M3Hz,OGS,,,,,,1.3,1.3,,,,,,,0101000020E6100000643BDF4F8D1F58C00000000000304240,,
1581,2000-04-08 04:31:51.12,36.05,-98.115,5,,,,,KINGFISHER,OGS,2,M3Hz,OGS,,,1.9,,,2,2.1,,,,,,,0101000020E61000008FC2F5285C8758C06666666666064240,,
1582,2000-04-09 03:08:15.99,34.312,-97.56,7.56,,,,,CARTER,OGS,1.8,Md,OGS,,,,,,,1.8,,,,,,,0101000020E6100000A4703D0AD76358C00E2DB29DEF274140,,
1583,2000-04-11 10:40:56.35,36.27,-97.566,7.79,,,,,GARFIELD,OGS,2.8,M3Hz,OGS,,,2.6,,,2.8,2.2,,,,2,,,0101000020E61000004E621058396458C0C3F5285C8F224240,,
1584,2000-04-11 19:47:28.26,35.358,-96.792,5,,,,,POTTAWATOMIE,OGS,2.6,M3Hz,OGS,,,2.1,,,2.6,1.9,,,,,,,0101000020E6100000A69BC420B03258C0E7FBA9F1D2AD4140,,
1585,2000-04-20 17:08:19.88,34.418,-96.115,5,,,,,ATOKA,OGS,2.2,M3Hz,OGS,,,2.3,,,2.2,1.9,,,,,,,0101000020E61000008FC2F5285C0758C02FDD240681354140,,
