id,origintime,latitude,longitude,depth,err_lon,err_lat,err_depth,err_origintime,county,origin_src,prefmag,pmag_type,pmag_src,mw,mw_src,mblg_ogs,mblg_usgs,ml_ogs,m3hz_ogs,md_ogs,mb,ms,mfa,max_mmi,reafile,reamtime,geom,pdlid,mw_ogs
675,1988-01-02 09:47:28.24,34.846,-95.534,5,,,,,PITTSBURG,OGS,1.3,Md,OGS,,,,,,,1.3,,,,,,,0101000020E61000001904560E2DE257C03F355EBA496C4140,,
676,1988-01-06 13:04:12.33,34.644,-96.624,5,,,,,PONTOTOC,OGS,2.4,M3Hz,OGS,,,2.2,,,2.4,2.2,,,,,,,0101000020E61000000E2DB29DEF2758C0DF4F8D976E524140,,
677,1988-01-11 04:36:53.06,35.174,-96.126,5,,,,,HUGHES,OGS,2.1,M3Hz,OGS,,,,,,2.1,2.2,,,,,,,0101000020E6100000F2D24D62100858C083C0CAA145964140,,
678,1988-01-30 22:59:20.37,36.38,-98.466,5,,,,,MAJOR,OGS,2,M3Hz,OGS,,,1.9,,,2,2.1,,,,,,,0101000020E6100000E7FBA9F1D29D58C0713D0AD7A3304240,,
679,1988-03-19 09:27:37.7,36.041,-96.824,5,,,,,PAYNE,OGS,1.4,Md,OGS,,,,,,,1.4,,,,,,,0101000020E6100000DBF97E6ABC3458C06891ED7C3F054240,,
680,1988-03-24 02:25:47.87,35.414,-96.573,5,,,,,OKFUSKEE,OGS,2.3,M3Hz,OGS,,,,,,2.3,2.3,,,,,,,0101000020E6100000E9263108AC2458C0A245B6F3FDB44140,,
681,1988-03-30 15:46:55.29,36.31,-98.543,5,,,,,MAJOR,OGS,2.2,M3Hz,OGS,,,,,,2.2,2.3,,,,,,,0101000020E6100000986E1283C0A258C048E17A14AE274240,,
682,1988-04-21 10:58:08.13,35.855,-99.207,5,,,,,DEWEY,OGS,1.3,M3Hz,OGS,,,,,,1.3,1.7,,,,,,,0101000020E61000006891ED7C3FCD58C03D0AD7A370ED4140,,
683,1988-04-29 14:59:56.63,34.741,-97.469,5,,,,,GARVIN,OGS,1.5,M3Hz,OGS,,,,,,1.5,1.8,,,,,,,0101000020E6100000BC749318045E58C0022B8716D95E4140,,
684,1988-04-29 15:23:55.99,34.716,-97.483,5,,,,,GARVIN,OGS,1.9,M3Hz,OGS,,,,,,1.9,2,,,,,,,0101000020E6100000F4FDD478E95E58C0CFF753E3A55B4140,,
685,1988-04-29 15:27:27.67,34.714,-97.473,5,,,,,GARVIN,OGS,1.3,M3Hz,OGS,,,,,,1.3,1.7,,,,,,,0101000020E610000083C0CAA1455E58C008AC1C5A645B4140,,
686,1988-04-29 15:39:18.09,34.884,-97.496,5,,,,,MCCLAIN,OGS,1,M3Hz,OGS,,,,,,1,1.6,,,,,,,0101000020E610000039B4C876BE5F58C0FED478E926714140,,
687,1988-04-29 15:49:47.62,34.736,-97.469,5,,,,,GARVIN,OGS,1,M3Hz,OGS,,,,,,1,1.5,,,,,,,0101000020E6100000BC749318045E58C091ED7C3F355E4140,,
688,1988-04-29 16:07:28.87,34.695,-97.478,5,,,,,GARVIN,OGS,2.3,M3Hz,OGS,,,2,,,2.3,2.3,,,,,,,0101000020E61000003BDF4F8D975E58C0295C8FC2F5584140,,
689,1988-04-29 17:18:06.14,34.682,-97.471,5,,,,,GARVIN,OGS,2.6,M3Hz,OGS,,,2.5,,,2.6,2.4,,,,,,,0101000020E6100000A01A2FDD245E58C09EEFA7C64B574140,,
690,1988-04-29 18:39:40.86,34.688,-97.473,5,,,,,GARVIN,OGS,2.2,M3Hz,OGS,,,1.9,,,2.2,2.1,,,,,,,0101000020E610000083C0CAA1455E58C0F2D24D6210584140,,
691,1988-04-29 18:41:52.96,34.668,-97.453,5,,,,,GARVIN,OGS,1.2,M3Hz,OGS,,,,,,1.2,,,,,,,,0101000020E6100000A245B6F3FD5C58C02FDD240681554140,,
692,1988-04-29 19:07:53.15,34.674,-97.473,5,,,,,GARVIN,OGS,1.3,M3Hz,OGS,,,,,,1.3,1.7,,,,,,,0101000020E610000083C0CAA1455E58C083C0CAA145564140,,
693,1988-04-29 19:09:53.92,34.78,-97.473,5,,,,,GARVIN,OGS,1.3,M3Hz,OGS,,,,,,1.3,1.7,,,,,,,0101000020E610000083C0CAA1455E58C0A4703D0AD7634140,,
694,1988-04-29 19:28:57.96,34.717,-97.492,5,,,,,GARVIN,OGS,1.5,M3Hz,OGS,,,,,,1.5,1.9,,,,,,,0101000020E6100000736891ED7C5F58C0B29DEFA7C65B4140,,
695,1988-04-29 20:28:25.67,34.59,-97.437,5,,,,,GARVIN,OGS,1.3,M3Hz,OGS,,,,,,1.3,1.7,,,,,,,0101000020E61000008716D9CEF75B58C0EC51B81E854B4140,,
696,1988-04-29 22:46:08.53,34.656,-97.448,5,,,,,GARVIN,OGS,1.1,M3Hz,OGS,,,,,,1.1,1.7,,,,,,,0101000020E6100000E9263108AC5C58C08716D9CEF7534140,,
697,1988-04-29 23:09:45.4,34.663,-97.473,5,,,,,GARVIN,OGS,2.7,M3Hz,OGS,,,2.2,,,2.7,2.5,,,,,,,0101000020E610000083C0CAA1455E58C0BE9F1A2FDD544140,,
698,1988-05-01 20:41:25.99,34.356,-96.804,5,,,,,JOHNSTON,OGS,1.7,Md,OGS,,,,,,,1.7,,,,,,,0101000020E6100000FA7E6ABC743358C021B07268912D4140,,
699,1988-05-26 18:35:39.44,36.599,-98.478,5,,,,,ALFALFA,OGS,2.1,M3Hz,OGS,,,,,,2.1,2.2,,,,,,,0101000020E61000003BDF4F8D979E58C0E9263108AC4C4240,,
700,1988-06-05 02:56:55.47,34.743,-95.19,5,,,,,LATIMER,OGS,2.3,M3Hz,OGS,,,1.6,,,2.3,2.1,,,,,,,0101000020E61000005C8FC2F528CC57C0C976BE9F1A5F4140,,
701,1988-06-14 02:14:50.04,36.533,-97.455,5,,,,,NOBLE,OGS,2,M3Hz,OGS,,,,,,2,1.8,,,,,,,0101000020E610000085EB51B81E5D58C04E62105839444240,,
702,1988-06-21 23:12:45.62,34.507,-96.263,5,,,,,COAL,OGS,2.2,M3Hz,OGS,,,1.4,,,2.2,2.1,,,,,,,0101000020E610000046B6F3FDD41058C037894160E5404140,,
703,1988-07-05 23:22:41.59,35.91,-98.71,5,,,,,DEWEY,OGS,2.7,M3Hz,OGS,,,2.3,,,2.7,2.5,,,,,,,0101000020E61000003D0AD7A370AD58C014AE47E17AF44140,,
704,1988-07-24 08:13:54.75,35.084,-97.373,5,,,,,MCCLAIN,OGS,1.7,M3Hz,OGS,,,,,,1.7,1.7,,,,,,,0101000020E61000001D5A643BDF5758C0986E1283C08A4140,,
705,1988-08-29 00:56:50.45,35.532,-95.355,5,,,,,MCINTOSH,OGS,0.9,Md,OGS,,,,,,,0.9,,,,,,,0101000020E61000001F85EB51B8D657C06ABC749318C44140,,
706,1988-09-18 11:44:30.14,34.926,-97.191,5,,,,,MCCLAIN,OGS,1.9,M3Hz,OGS,,,,,,1.9,1.9,,,,,,,0101000020E61000004E621058394C58C04A0C022B87764140,,
707,1988-09-28 18:48:34.02,34.465,-96.847,5,,,,,JOHNSTON,OGS,2.2,M3Hz,OGS,,,1.9,,,2.2,1.8,,,,,,,0101000020E610000091ED7C3F353658C0EC51B81E853B4140,,
708,1988-10-03 22:02:00.97,34.427,-96.148,5,,,,,COAL,OGS,2.2,M3Hz,OGS,,,1.6,,,2.2,2,,,,,,,0101000020E6100000B6F3FDD4780958C02DB29DEFA7364140,,
709,1988-10-12 10:11:45.99,35.883,-98.075,5,,,,,KINGFISHER,OGS,2.3,M3Hz,OGS,,,2.1,,,2.3,2.2,,,,,,,0101000020E6100000CDCCCCCCCC8458C01B2FDD2406F14140,,
710,1988-10-13 14:42:06.75,34.091,-96.144,5,,,,,BRYAN,OGS,2.3,M3Hz,OGS,,,2.9,,,2.3,2.4,,,,,,,0101000020E6100000F0A7C64B370958C0CFF753E3A50B4140,,
711,1988-10-19 07:19:31.53,35.549,-97.709,5,,,,,CANADIAN,OGS,1.4,Md,OGS,,,,,,,1.4,,,,,,,0101000020E61000004C378941606D58C083C0CAA145C64140,,
712,1988-10-19 07:34:40.27,35.584,-97.698,5,,,,,CANADIAN,OGS,1.3,Md,OGS,,,,,,,1.3,,,,,,,0101000020E6100000E9263108AC6C58C0986E1283C0CA4140,,
713,1988-10-21 10:31:19.43,36.907,-98.214,5,,,,,ALFALFA,OGS,1.7,Md,OGS,,,,,,,1.7,,,,,,,0101000020E610000004560E2DB28D58C06ABC749318744240,,
714,1988-11-07 12:53:37.76,35.013,-95.515,5,,,,,PITTSBURG,OGS,1.8,M3Hz,OGS,,,,,,1.8,1.9,,,,,,,0101000020E6100000295C8FC2F5E057C08B6CE7FBA9814140,,
715,1988-11-28 23:48:43.54,34.801,-95.623,5,,,,,PITTSBURG,OGS,1.4,Md,OGS,,,,,,,1.4,,,,,,,0101000020E61000001D5A643BDFE757C04A0C022B87664140,,
716,1988-11-29 02:36:33.68,35.419,-96.27,5,,,,,OKFUSKEE,OGS,1.4,Md,OGS,,,,,,,1.4,,,,,,,0101000020E6100000E17A14AE471158C01283C0CAA1B54140,,
717,1988-12-01 11:07:24.7,34.926,-97.031,5,,,,,POTTAWATOMIE,OGS,1.7,Md,OGS,,,,,,,1.7,,,,,,,0101000020E6100000448B6CE7FB4158C04A0C022B87764140,,
718,1988-12-02 06:30:27.62,35.898,-96.565,6.3,,,,,CREEK,OGS,1.8,M3Hz,OGS,,,,,,1.8,2,,,,,,,0101000020E61000005C8FC2F5282458C06DE7FBA9F1F24140,,
719,1988-12-03 19:20:33.84,34.898,-97.435,5,,,,,MCCLAIN,OGS,1.9,M3Hz,OGS,,,1.9,,,1.9,2,,,,,,,0101000020E6100000A4703D0AD75B58C06DE7FBA9F1724140,,
720,1988-12-07 12:38:42.49,35.914,-96.538,5,,,,,CREEK,OGS,1.5,M3Hz,OGS,,,,,,1.5,1.8,,,,,,,0101000020E6100000DF4F8D976E2258C0A245B6F3FDF44140,,
721,1988-12-08 02:10:25.46,35.914,-96.542,5,,,,,CREEK,OGS,1.2,M3Hz,OGS,,,,,,1.2,1.3,,,,,,,0101000020E6100000A69BC420B02258C0A245B6F3FDF44140,,
722,1988-12-12 03:26:39.23,35.894,-96.542,5,,,,,CREEK,OGS,1.5,Md,OGS,,,,,,,1.5,,,,,,,0101000020E6100000A69BC420B02258C0DF4F8D976EF24140,,
