id,origintime,latitude,longitude,depth,err_lon,err_lat,err_depth,err_origintime,county,origin_src,prefmag,pmag_type,pmag_src,mw,mw_src,mblg_ogs,mblg_usgs,ml_ogs,m3hz_ogs,md_ogs,mb,ms,mfa,max_mmi,reafile,reamtime,geom,pdlid,mw_ogs
1601,2001-01-02 02:34:38.61,35.077,-96.962,4.99,,,,,POTTAWATOMIE,OGS,1.1,M3Hz,OGS,,,,,,1.1,1.6,,,,,,,0101000020E610000021B07268913D58C060E5D022DB894140,,
1602,2001-01-02 02:50:25.42,35.908,-95.795,0.1,,,,,TULSA,OGS,1.8,Md,OGS,,,,,,,1.8,,,,,,,0101000020E61000007B14AE47E1F257C04E62105839F44140,,
1603,2001-01-27 00:57:54.28,34.64,-95.952,5.19,,,,,ATOKA,OGS,2.3,M3Hz,OGS,,,2.1,,,2.3,2,,,,,,,0101000020E6100000B0726891EDFC57C052B81E85EB514140,,
1604,2001-02-21 02:26:25.26,34.696,-97.455,5.31,,,,,GARVIN,OGS,1.6,M3Hz,OGS,,,,,,1.6,,,,,,,,0101000020E610000085EB51B81E5D58C00C022B8716594140,,
1605,2001-02-21 02:59:52.52,34.662,-97.474,5.31,,,,,GARVIN,OGS,1.7,M3Hz,OGS,,,,,,1.7,,,,,,,,0101000020E610000075931804565E58C0DBF97E6ABC544140,,
1606,2001-02-21 03:39:23.7,34.662,-97.474,5.31,,,,,GARVIN,OGS,2.5,M3Hz,OGS,,,2.4,,,2.5,1.9,,,,,,,0101000020E610000075931804565E58C0DBF97E6ABC544140,,
1607,2001-02-21 03:41:12.57,34.759,-97.582,4.01,,,,,GARVIN,OGS,2.4,M3Hz,OGS,,,2.1,,,2.4,,,,,,,,0101000020E61000006891ED7C3F6558C0FED478E926614140,,
1608,2001-04-27 23:48:39.04,34.697,-96.26,5,,,,,COAL,OGS,1.6,M3Hz,OGS,,,,,,1.6,1.7,,,,,,,0101000020E6100000713D0AD7A31058C0F0A7C64B37594140,,
1609,2001-06-14 02:30:34.2,36.065,-98.163,5,,,,,KINGFISHER,OGS,2.1,M3Hz,OGS,,,2.2,,,2.1,1.8,,,,,,,0101000020E6100000DF4F8D976E8A58C0B81E85EB51084240,,
1610,2001-06-29 01:52:24.53,34.554,-96.478,5,,,,,COAL,OGS,1.5,Md,OGS,,,,,,,1.5,,,,,,,0101000020E61000003BDF4F8D971E58C0F4FDD478E9464140,,
1611,2001-07-12 03:16:50.79,34.655,-97.647,5,,,,,STEPHENS,OGS,2.3,M3Hz,OGS,,,2.1,,,2.3,1.7,,,,,,,0101000020E6100000C520B072686958C0A4703D0AD7534140,,
1612,2001-07-15 13:42:46.37,35.738,-98.241,5,,,,,BLAINE,OGS,1.8,M3Hz,OGS,,,,,,1.8,1.9,,,,,,,0101000020E61000008195438B6C8F58C05839B4C876DE4140,,
1613,2001-07-18 01:28:59.68,35.402,-97.967,5,,,,,CANADIAN,OGS,2,M3Hz,OGS,,,2,,,2,2.1,,,,,,,0101000020E6100000D9CEF753E37D58C0FA7E6ABC74B34140,,
1614,2001-07-18 06:09:10.59,34.642,-96.998,5,,,,,GARVIN,OGS,1.7,M3Hz,OGS,,,,,,1.7,1.9,,,,,,,0101000020E61000001D5A643BDF3F58C01904560E2D524140,,
1615,2001-07-18 17:14:04.53,35.386,-98.06,5,,,,,CANADIAN,OGS,2.1,M3Hz,OGS,,,2.1,,,2.1,1.9,,,,,,,0101000020E6100000A4703D0AD78358C0C520B07268B14140,,
1616,2001-07-18 18:01:05.6,34.32,-97.124,5,,,,,CARTER,OGS,1.6,Md,OGS,,,,,,,1.6,,,,,,,0101000020E61000000E2DB29DEF4758C0295C8FC2F5284140,,
1617,2001-07-18 19:25:12.4,34.703,-97.634,5,,,,,GARVIN,OGS,2.5,M3Hz,OGS,,,2.5,,,2.5,2.1,,,,,,,0101000020E61000007F6ABC74936858C0448B6CE7FB594140,,
1618,2001-07-22 07:48:50.73,34.852,-96.314,5,,,,,HUGHES,OGS,1.8,M3Hz,OGS,,,,,,1.8,1.8,,,,,,,0101000020E61000006ABC7493181458C0931804560E6D4140,,
1619,2001-07-22 11:49:22.61,34.795,-97.645,5,,,,,GARVIN,OGS,2.3,M3Hz,OGS,,,2.4,,,2.3,2.1,,,,,,,0101000020E6100000E17A14AE476958C0F6285C8FC2654140,,
1620,2001-08-06 06:38:33.73,34.832,-96.597,5,,,,,PONTOTOC,OGS,1.5,M3Hz,OGS,,,,,,1.5,1.6,,,,,,,0101000020E610000091ED7C3F352658C0D122DBF97E6A4140,,
1621,2001-08-11 01:12:38.11,35.385,-97.755,5,,,,,CANADIAN,OGS,2.2,M3Hz,OGS,,,2.1,,,2.2,2,,,,,,,0101000020E6100000B81E85EB517058C0E17A14AE47B14140,,
1622,2001-08-15 04:15:55.8,36.463,-94.947,5,,,,,DELAWARE,OGS,1.9,Md,OGS,,,,,,,1.9,,,,,,,0101000020E6100000F853E3A59BBC57C025068195433B4240,,
1623,2001-09-02 22:48:42.34,34.897,-98.818,5,,,,,KIOWA,OGS,2.7,M3Hz,OGS,,,2.6,,,2.7,2.4,,,,2,,,0101000020E61000003108AC1C5AB458C0894160E5D0724140,,
