id,origintime,latitude,longitude,depth,err_lon,err_lat,err_depth,err_origintime,county,origin_src,prefmag,pmag_type,pmag_src,mw,mw_src,mblg_ogs,mblg_usgs,ml_ogs,m3hz_ogs,md_ogs,mb,ms,mfa,max_mmi,reafile,reamtime,geom,pdlid,mw_ogs
867,1992-01-08 13:10:53.46,33.994,-97.585,5,,,,,JEFFERSON,OGS,1.9,M3Hz,OGS,,,1.7,,,1.9,2.2,,,,,,,0101000020E61000003D0AD7A3706558C0AC1C5A643BFF4040,,
868,1992-01-13 17:15:22.56,34.824,-97.589,5,,,,,GARVIN,OGS,2.2,M3Hz,OGS,,,1.8,,,2.2,2,,,,,,,0101000020E610000004560E2DB26558C0B6F3FDD478694140,,
869,1992-01-22 02:41:22.34,34.026,-97.585,5,,,,,JEFFERSON,OGS,2.2,mbLg,OGS,,,2.2,,,,2.3,,,,,,,0101000020E61000003D0AD7A3706558C017D9CEF753034140,,
870,1992-01-25 12:34:53.76,33.987,-97.591,5,,,,,JEFFERSON,OGS,1.7,M3Hz,OGS,,,,,,1.7,2.1,,,,,,,0101000020E6100000E7FBA9F1D26558C07593180456FE4040,,
871,1992-01-27 15:48:29.85,34.014,-97.585,5,,,,,JEFFERSON,OGS,2,M3Hz,OGS,,,,,,2,2.2,,,,,,,0101000020E61000003D0AD7A3706558C06F1283C0CA014140,,
872,1992-01-29 09:46:22.66,35.127,-96.071,5,,,,,HUGHES,OGS,0.9,M3Hz,OGS,,,1.2,,,0.9,1.8,,,,,,,0101000020E6100000068195438B0458C0C74B378941904140,,
873,1992-02-16 02:30:18.52,33.967,-97.589,5,,,,,JEFFERSON,OGS,1.7,M3Hz,OGS,,,1.7,,,1.7,2.1,,,,,,,0101000020E610000004560E2DB26558C0B29DEFA7C6FB4040,,
874,1992-02-17 14:54:32.88,33.811,-97.173,5,,,,,LOVE,OGS,2.3,M3Hz,OGS,,,2.2,,,2.3,2.1,,,,,,,0101000020E6100000508D976E124B58C02B8716D9CEE74040,,
875,1992-02-26 22:51:15.86,34.039,-97.577,5,,,,,JEFFERSON,OGS,2.3,M3Hz,OGS,,,2.4,,,2.3,2.2,,,,,,,0101000020E6100000B0726891ED6458C0A245B6F3FD044140,,
876,1992-03-01 05:50:14.59,34.002,-97.569,5,,,,,JEFFERSON,OGS,1.7,M3Hz,OGS,,,1.8,,,1.7,2,,,,,,,0101000020E610000023DBF97E6A6458C0C74B378941004140,,
