id,origintime,latitude,longitude,depth,err_lon,err_lat,err_depth,err_origintime,county,origin_src,prefmag,pmag_type,pmag_src,mw,mw_src,mblg_ogs,mblg_usgs,ml_ogs,m3hz_ogs,md_ogs,mb,ms,mfa,max_mmi,reafile,reamtime,geom,pdlid,mw_ogs
952,1993-07-16 04:24:30.56,34.718,-97.526,5,,,,,GARVIN,OGS,2,M3Hz,OGS,,,,,,2,2,,,,,,,0101000020E61000008B6CE7FBA96158C096438B6CE75B4140,,
953,1993-07-16 05:08:44.55,34.938,-97.63,5,,,,,MCCLAIN,OGS,1.6,Md,OGS,,,,,,,1.6,,,,,,,0101000020E6100000B81E85EB516858C0F2D24D6210784140,,
954,1993-07-16 06:58:43.1,34.791,-97.589,5,,,,,GARVIN,OGS,1.4,M3Hz,OGS,,,,,,1.4,1.8,,,,,,,0101000020E610000004560E2DB26558C06891ED7C3F654140,,
955,1993-07-16 08:20:59.89,34.749,-97.502,5,,,,,GARVIN,OGS,1.7,M3Hz,OGS,,,,,,1.7,2,,,,,,,0101000020E6100000E3A59BC4206058C01D5A643BDF5F4140,,
956,1993-07-16 11:28:27.98,34.729,-97.53,5,,,,,GARVIN,OGS,2.3,M3Hz,OGS,,,2.2,,,2.3,2.2,,,,,,,0101000020E610000052B81E85EB6158C05A643BDF4F5D4140,,
957,1993-07-17 09:50:46.75,34.734,-97.526,5,,,,,GARVIN,OGS,2,M3Hz,OGS,,,,,,2,2,,,,,,,0101000020E61000008B6CE7FBA96158C0CBA145B6F35D4140,,
958,1993-07-18 13:58:01.24,34.743,-97.559,5,,,,,GARVIN,OGS,1.7,M3Hz,OGS,,,1.5,,,1.7,2,,,,,,,0101000020E6100000B29DEFA7C66358C0C976BE9F1A5F4140,,
959,1993-07-20 17:50:23.55,34.488,-97.256,5,,,,,MURRAY,OGS,2,M3Hz,OGS,,,2.4,,,2,2,,,,,,,0101000020E6100000AAF1D24D625058C05839B4C8763E4140,,
960,1993-07-22 02:35:24.22,35.173,-97.256,5,,,,,CLEVELAND,OGS,1.6,M3Hz,OGS,,,1.5,,,1.6,1.9,,,,,,,0101000020E6100000AAF1D24D625058C0A01A2FDD24964140,,
961,1993-08-08 06:03:27.56,34.937,-97.463,5,,,,,MCCLAIN,OGS,1.6,M3Hz,OGS,,,1.4,,,1.6,2,,,,,,,0101000020E61000001283C0CAA15D58C00E2DB29DEF774140,,
962,1993-08-10 21:17:13.15,34.765,-97.408,5,,,,,GARVIN,OGS,1.7,M3Hz,OGS,,,,,,1.7,1.9,,,,,,,0101000020E6100000273108AC1C5A58C052B81E85EB614140,,
963,1993-08-12 15:26:40.38,34.55,-97.19,5,,,,,GARVIN,OGS,2.1,M3Hz,OGS,,,2.2,,,2.1,1.8,,,,,,,0101000020E61000005C8FC2F5284C58C06666666666464140,,
964,1993-08-29 09:10:51.79,35.045,-97.85,5,,,,,GRADY,OGS,1.3,Md,OGS,,,,,,,1.3,,,,,,,0101000020E610000066666666667658C0F6285C8FC2854140,,
965,1993-08-30 07:30:02.01,34.941,-97.733,5,,,,,GRADY,OGS,1.6,M3Hz,OGS,,,,,,1.6,1.9,,,,,,,0101000020E6100000F4FDD478E96E58C09CC420B072784140,,
966,1993-09-02 05:28:02.73,34.913,-97.494,5,,,,,MCCLAIN,OGS,1.7,Md,OGS,,,,,,,1.7,,,,,,,0101000020E6100000560E2DB29D5F58C0BE9F1A2FDD744140,,
967,1993-09-06 05:06:36.25,34.713,-97.663,5,,,,,GARVIN,OGS,1.4,Md,OGS,,,,,,,1.4,,,,,,,0101000020E6100000DF4F8D976E6A58C025068195435B4140,,
968,1993-09-06 06:18:21.6,34.819,-97.436,5,,,,,GARVIN,OGS,1.3,Md,OGS,,,,,,,1.3,,,,,,,0101000020E610000096438B6CE75B58C046B6F3FDD4684140,,
969,1993-09-06 12:27:09.63,36.07,-97.383,5,,,,,LOGAN,OGS,1.7,Md,OGS,,,,,,,1.7,,,,,,,0101000020E61000008D976E12835858C0295C8FC2F5084240,,
970,1993-09-17 10:00:02.4,34.933,-97.447,5,,,,,MCCLAIN,OGS,2,M3Hz,OGS,,,1.9,,,2,1.9,,,,,,,0101000020E6100000F853E3A59B5C58C08195438B6C774140,,
971,1993-09-18 10:18:03.07,36.507,-97.184,5,,,,,NOBLE,OGS,1.5,M3Hz,OGS,,,,,,1.5,1.7,,,,,,,0101000020E6100000B29DEFA7C64B58C037894160E5404240,,
972,1993-09-28 07:31:41.07,35.062,-97.365,5,,,,,MCCLAIN,OGS,1.5,M3Hz,OGS,,,,,,1.5,1.9,,,,,,,0101000020E61000008FC2F5285C5758C00E2DB29DEF874140,,
973,1993-10-05 05:45:46.53,34.692,-95.816,5,,,,,PITTSBURG,OGS,1.8,M3Hz,OGS,,,,,,1.8,1.6,,,,,,,0101000020E61000004E62105839F457C07F6ABC7493584140,,
974,1993-10-13 08:44:03.15,34.874,-97.424,5,,,,,MCCLAIN,OGS,2.1,M3Hz,OGS,,,2,,,2.1,1.9,,,,,,,0101000020E61000004260E5D0225B58C01D5A643BDF6F4140,,
975,1993-10-14 19:14:38.91,34.859,-97.713,5,,,,,GRADY,OGS,2.5,M3Hz,OGS,,,2.6,,,2.5,1.8,,,,,,,0101000020E61000001283C0CAA16D58C0CBA145B6F36D4140,,
976,1993-10-15 09:26:32.71,34.849,-97.643,5,,,,,GARVIN,OGS,2,M3Hz,OGS,,,1.9,,,2,1.8,,,,,,,0101000020E6100000FED478E9266958C0E9263108AC6C4140,,
977,1993-10-15 15:41:54.23,34.908,-97.422,5,,,,,MCCLAIN,OGS,1.9,M3Hz,OGS,,,,,,1.9,1.8,,,,,,,0101000020E61000005EBA490C025B58C04E62105839744140,,
978,1993-10-19 16:59:52.41,36.546,-98.173,5,,,,,ALFALFA,OGS,3.1,M3Hz,OGS,,,2.8,,,3.1,2.5,,,,,,,0101000020E6100000508D976E128B58C0D9CEF753E3454240,,
979,1993-10-24 06:32:23.75,34.937,-97.518,5,,,,,MCCLAIN,OGS,1.6,M3Hz,OGS,,,1.5,,,1.6,1.7,,,,,,,0101000020E6100000FED478E9266158C00E2DB29DEF774140,,
980,1993-10-30 01:54:43.96,34.847,-97.436,5,,,,,GARVIN,OGS,2.9,M3Hz,OGS,,,2.7,,,2.9,2.3,,,,,,,0101000020E610000096438B6CE75B58C023DBF97E6A6C4140,,
981,1993-11-11 21:37:04.74,36.898,-98.849,5,,,,,WOODS,OGS,1.9,Md,OGS,,,,,,,1.9,,,,,,,0101000020E61000007593180456B658C06DE7FBA9F1724240,,
982,1993-11-22 21:46:19.8,35.284,-98.538,5,,,,,CADDO,OGS,2,M3Hz,OGS,,,,,,2,1.4,,,,,,,0101000020E6100000DF4F8D976EA258C03108AC1C5AA44140,,
983,1993-11-27 00:21:03.51,34.998,-97.503,5,,,,,MCCLAIN,OGS,1.8,M3Hz,OGS,,,1.7,,,1.8,1.7,,,,,,,0101000020E6100000D578E926316058C039B4C876BE7F4140,,
984,1993-11-29 03:02:32.84,36.894,-99.209,5,,,,,WOODS,OGS,1.9,M3Hz,OGS,,,,,,1.9,2.3,,,,,,,0101000020E61000004C37894160CD58C0DF4F8D976E724240,,
985,1993-12-03 21:29:42.08,36.091,-97.557,5,,,,,LOGAN,OGS,1.8,Md,OGS,,,,,,,1.8,,,,,,,0101000020E6100000CFF753E3A56358C0CFF753E3A50B4240,,
986,1993-12-03 21:36:56.06,36.091,-97.557,5,,,,,LOGAN,OGS,2,M3Hz,OGS,,,2,,,2,1.9,,,,,,,0101000020E6100000CFF753E3A56358C0CFF753E3A50B4240,,
987,1993-12-03 21:40:10.9,36.091,-97.557,5,,,,,LOGAN,OGS,1.6,Md,OGS,,,,,,,1.6,,,,,,,0101000020E6100000CFF753E3A56358C0CFF753E3A50B4240,,
988,1993-12-06 04:07:29.91,34.839,-97.401,5,,,,,GARVIN,OGS,2.5,M3Hz,OGS,,,2.3,,,2.5,2,,,,,,,0101000020E61000008B6CE7FBA95958C008AC1C5A646B4140,,
989,1993-12-07 03:35:38.5,35.934,-98.005,5,,,,,KINGFISHER,OGS,1.6,Md,OGS,,,,,,,1.6,,,,,,,0101000020E6100000B81E85EB518058C0643BDF4F8DF74140,,
990,1993-12-07 03:39:43.4,35.934,-98.005,5,,,,,KINGFISHER,OGS,2.4,Md,OGS,,,,,,,2.4,,,,,,,0101000020E6100000B81E85EB518058C0643BDF4F8DF74140,,
991,1993-12-20 17:20:40.4,34.648,-97.502,5,,,,,GARVIN,OGS,2.4,M3Hz,OGS,,,,,,2.4,2.2,,,,,,,0101000020E6100000E3A59BC4206058C06DE7FBA9F1524140,,
992,1993-12-20 17:43:55.4,34.524,-97.456,5,,,,,GARVIN,OGS,1.9,Md,OGS,,,,,,,1.9,,,,,,,0101000020E610000077BE9F1A2F5D58C0508D976E12434140,,
