id,origintime,latitude,longitude,depth,err_lon,err_lat,err_depth,err_origintime,county,origin_src,prefmag,pmag_type,pmag_src,mw,mw_src,mblg_ogs,mblg_usgs,ml_ogs,m3hz_ogs,md_ogs,mb,ms,mfa,max_mmi,reafile,reamtime,geom,pdlid,mw_ogs
4413,2012-01-01 00:04:26.1,35.55,-97.289,6.4,1.8,2.4,0,0.82,OKLAHOMA,OGS,2.2,ML,OGS,,,,,2.2,,,,,,0,/home/analyst/REA/OGS__/2012/01/01-0004-06L.S201201,2014-02-05 17:42:56.786103,0101000020E6100000D122DBF97E5258C06666666666C64140,,
4478,2012-01-01 02:35:32,35.395,-96.531,3,0.9,0.8,0,0.33,SEMINOLE,OGS,2.1,ML,OGS,,,,,2.1,,,,,,0,/home/analyst/REA/OGS__/2012/01/01-0235-32L.S201201,2014-02-05 17:42:57.062103,0101000020E6100000448B6CE7FB2158C0C3F5285C8FB24140,,
4506,2012-01-01 10:02:19.6,35.537,-96.763,4.2,3,2.7,0,1.12,LINCOLN,OGS,1.7,ML,OGS,,,,,1.7,,,,,,0,/home/analyst/REA/OGS__/2012/01/01-1002-20L.S201201,2014-02-05 17:42:57.170102,0101000020E610000046B6F3FDD43058C0DBF97E6ABCC44140,,
4513,2012-01-01 13:23:23.899999,35.529,-96.769,4,1,1,0,0.55,LINCOLN,OGS,2.8,ML,OGS,,,,,2.8,,,,,,4,/home/analyst/REA/OGS__/2012/01/01-1323-24L.S201201,2014-02-05 17:42:57.190102,0101000020E6100000F0A7C64B373158C0C1CAA145B6C34140,,
4418,2012-01-01 14:15:20.1,35.527,-96.77,3.7,1.6,1.7,0,0.81,LINCOLN,OGS,2.8,ML,OGS,,,,,2.8,,,,,,3,/home/analyst/REA/OGS__/2012/01/01-1415-21L.S201201,2014-02-05 17:42:56.850102,0101000020E6100000E17A14AE473158C0FA7E6ABC74C34140,,
4404,2012-01-01 23:01:05.299999,35.599,-97.288,2.4,0.9,0.8,0,0.34,OKLAHOMA,OGS,1.9,ML,OGS,,,,,1.9,,,,,,0,/home/analyst/REA/OGS__/2012/01/01-2301-05L.S201201,2014-02-05 17:42:56.730103,0101000020E6100000DF4F8D976E5258C0E9263108ACCC4140,,
4454,2012-01-02 14:27:32.7,35.396,-96.531,1,3.6,3.3,0,1.4,SEMINOLE,OGS,2.2,ML,OGS,,,,,2.2,,,,,,0,/home/analyst/REA/OGS__/2012/01/02-1427-34L.S201201,2014-02-05 17:42:56.966102,0101000020E6100000448B6CE7FB2158C0A69BC420B0B24140,,
4518,2012-01-02 15:02:27.399999,35.589,-97.286,4.5,1.5,1.5,0,0.62,OKLAHOMA,OGS,2,ML,OGS,,,,,2,,,,,,0,/home/analyst/REA/OGS__/2012/01/02-1502-07L.S201201,2014-02-05 17:42:57.210102,0101000020E6100000FCA9F1D24D5258C008AC1C5A64CB4140,,
4491,2012-01-03 00:21:13.599999,35.597,-97.293,2.4,1.1,0.9,0,0.41,OKLAHOMA,OGS,2.4,ML,OGS,,,,,2.4,,,,,,0,/home/analyst/REA/OGS__/2012/01/03-0021-03L.S201201,2014-02-05 17:42:57.134102,0101000020E6100000986E1283C05258C023DBF97E6ACC4140,,
4493,2012-01-03 10:56:58,35.534,-96.758,4.6,1.3,1.2,0,0.61,LINCOLN,OGS,3.4,ML,OGS,,,,,3.4,,,,,,4,/home/analyst/REA/OGS__/2012/01/03-1056-58L.S201201,2014-06-13 17:17:28.227188,0101000020E61000008D976E12833058C03108AC1C5AC44140,,
4514,2012-01-04 04:52:23.699999,35.667,-96.873,3.1,4,2.7,0,1.21,LINCOLN,OGS,1.7,ML,OGS,,,,,1.7,,,,,,0,/home/analyst/REA/OGS__/2012/01/04-0452-24L.S201201,2014-02-05 17:42:57.190102,0101000020E61000001D5A643BDF3758C04C37894160D54140,,
4480,2012-01-04 08:51:31.199999,35.505,-96.812,3.8,4.7,3.3,0,1.37,LINCOLN,OGS,1.6,ML,OGS,,,,,1.6,,,,,,0,/home/analyst/REA/OGS__/2012/01/04-0851-32L.S201201,2014-02-05 17:42:57.066103,0101000020E61000008716D9CEF73358C0713D0AD7A3C04140,,
4547,2012-01-04 12:22:53.6,35.523,-97.397,1.8,1.6,1.5,0,0.54,OKLAHOMA,OGS,2,ML,OGS,,,,,2,,,,,,0,/home/analyst/REA/OGS__/2012/01/04-1222-03L.S201201,2014-02-05 17:42:57.314102,0101000020E6100000C520B072685958C06DE7FBA9F1C24140,,
4457,2012-01-04 23:09:27.8,35.417,-96.559,0.6,4.5,4.6,0,1.97,OKFUSKEE,OGS,2,ML,OGS,,,,,2,,,,,,0,/home/analyst/REA/OGS__/2012/01/04-2309-29L.S201201,2014-02-05 17:42:56.970103,0101000020E6100000B29DEFA7C62358C04C37894160B54140,,
4509,2012-01-05 01:28:11.5,35.38,-96.556,2.8,1.7,1.6,0,0.66,SEMINOLE,OGS,1.6,ML,OGS,,,,,1.6,,,,,,0,/home/analyst/REA/OGS__/2012/01/05-0128-12L.S201201,2014-02-05 17:42:57.174103,0101000020E6100000DD240681952358C0713D0AD7A3B04140,,
4482,2012-01-05 02:34:05.7,35.597,-97.292,2.4,1.6,1.5,0,0.6,OKLAHOMA,OGS,1.5,ML,OGS,,,,,1.5,,,,,,0,/home/analyst/REA/OGS__/2012/01/05-0234-05L.S201201,2014-02-05 17:42:57.066103,0101000020E6100000A69BC420B05258C023DBF97E6ACC4140,,
4479,2012-01-05 13:32:53.726999,35.4848,-96.984,0.169,1.5,1.4,2.3,0.5,LINCOLN,OGS,2.4,ML,OGS,,,,,2.4,,,,,,0,/home/analyst/REA/OGS__/2012/01/05-1332-54L.S201201,2014-02-05 17:42:57.062103,0101000020E6100000E5D022DBF93E58C0E78C28ED0DBE4140,,
4428,2012-01-06 04:02:47.7,35.533,-96.771,4.5,2.7,3.1,0,1.15,LINCOLN,OGS,2.9,ML,OGS,,,,,2.9,,,,,,2,/home/analyst/REA/OGS__/2012/01/06-0402-47L.S201201,2014-02-05 17:42:56.898103,0101000020E6100000D34D6210583158C04E62105839C44140,,
4488,2012-01-06 12:50:30.5,35.548,-97.288,6.9,0.9,1.2,0,0.4,OKLAHOMA,OGS,1.8,ML,OGS,,,,,1.8,,,,,,0,/home/analyst/REA/OGS__/2012/01/06-1250-00L.S201201,2014-02-05 17:42:57.114102,0101000020E6100000DF4F8D976E5258C0A01A2FDD24C64140,,
4442,2012-01-06 14:46:33.299999,35.546,-97.288,6.5,1,1.3,0,0.45,OKLAHOMA,OGS,2,ML,OGS,,,,,2,,,,,,0,/home/analyst/REA/OGS__/2012/01/06-1446-03L.S201201,2014-02-05 17:42:56.946102,0101000020E6100000DF4F8D976E5258C0FDA4DAA7E3C54140,,
4531,2012-01-06 18:07:46.594999,35.80699,-96.99196,5.405,4.1,2.8,13.6,0.27,LINCOLN,OGS,1.3,ML,OGS,,,,,1.3,,,,,,0,/home/analyst/REA/OGS__/2012/01/06-1807-46L.S201201,2014-02-05 17:42:57.262102,0101000020E61000003D27BD6F7C3F58C07A19C5724BE74140,,
4544,2012-01-06 19:25:45.7,35.526,-97.275,3.3,1,1.2,0,0.48,OKLAHOMA,OGS,1.9,ML,OGS,,,,,1.9,,,,,,0,/home/analyst/REA/OGS__/2012/01/06-1925-06L.S201201,2014-02-05 17:42:57.310102,0101000020E61000009A999999995158C017D9CEF753C34140,,
4412,2012-01-07 14:17:20.8,35.55,-97.29,6.8,1.1,1.5,0,0.41,OKLAHOMA,OGS,1.5,ML,OGS,,,,,1.5,,,,,,0,/home/analyst/REA/OGS__/2012/01/07-1417-00L.S201201,2014-02-05 17:42:56.782102,0101000020E6100000C3F5285C8F5258C06666666666C64140,,
4445,2012-01-07 16:16:25.699999,35.537,-96.762,3.5,1.4,1.3,0,0.58,LINCOLN,OGS,2.4,ML,OGS,,,,,2.4,,,,,,1,/home/analyst/REA/OGS__/2012/01/07-1616-25L.S201201,2014-02-05 17:42:56.954103,0101000020E610000054E3A59BC43058C0DBF97E6ABCC44140,,
4422,2012-01-07 21:59:23.399999,35.399,-96.535,2.3,1,1,0,0.43,OKFUSKEE,OGS,2.4,ML,OGS,,,,,2.4,,,,,,0,/home/analyst/REA/OGS__/2012/01/07-2159-23L.S201201,2014-02-05 17:42:56.874102,0101000020E61000000AD7A3703D2258C0508D976E12B34140,,
4517,2012-01-08 23:29:50.6,35.517,-96.794,5.1,1.5,1.9,0,0.5,LINCOLN,OGS,1.6,ML,OGS,,,,,1.6,,,,,,0,/home/analyst/REA/OGS__/2012/01/08-2329-50L.S201201,2014-02-05 17:42:57.194103,0101000020E6100000894160E5D03258C01904560E2DC24140,,
4520,2012-01-08 23:35:33.387,34.79069,-96.23412,2.438,2.8,3,4,0.24,HUGHES,OGS,2.2,ML,OGS,,,,,2.2,,,,,,0,/home/analyst/REA/OGS__/2012/01/08-2335-33L.S201201,2014-02-05 17:42:57.218102,0101000020E6100000BBD573D2FB0E58C01AA3755435654140,,
4452,2012-01-09 01:56:33.899999,35.53,-96.744,2.4,1.4,1.3,0,0.64,LINCOLN,OGS,2.1,ML,OGS,,,,,2.1,,,,,,1,/home/analyst/REA/OGS__/2012/01/09-0156-34L.S201201,2014-02-05 17:42:56.962102,0101000020E6100000560E2DB29D2F58C0809A5AB6D6C34140,,
4448,2012-01-09 02:50:07.599999,35.55,-97.288,6.6,0.5,1.4,0,0.63,OKLAHOMA,OGS,2.8,ML,OGS,,,,,2.8,,,,,,3,/home/analyst/REA/OGS__/2012/01/09-0250-07L.S201201,2014-06-12 20:17:55.845842,0101000020E6100000DF4F8D976E5258C06666666666C64140,,
4440,2012-01-09 04:09:22.3,35.603,-97.309,2.4,0.8,0.8,0,0.34,OKLAHOMA,OGS,1.9,ML,OGS,,,,,1.9,,,,,,0,/home/analyst/REA/OGS__/2012/01/09-0409-02L.S201201,2014-02-05 17:42:56.930102,0101000020E6100000B29DEFA7C65358C077BE9F1A2FCD4140,,
4429,2012-01-10 01:43:58.447,35.64084,-97.39245,0.062,2.4,1.7,3.5,0.6,OKLAHOMA,OGS,2.1,ML,OGS,,,,,2.1,,,,,,0,/home/analyst/REA/OGS__/2012/01/10-0143-59L.S201201,2014-02-05 17:42:56.902102,0101000020E61000002CD49AE61D5958C0FCFB8C0B07D24140,,
4416,2012-01-10 08:19:14.699999,35.485,-96.836,1.4,1.7,1.4,0,0.65,LINCOLN,OGS,1.9,ML,OGS,,,,,1.9,,,,,,0,/home/analyst/REA/OGS__/2012/01/10-0819-15L.S201201,2014-02-05 17:42:56.802103,0101000020E61000002FDD2406813558C0AE47E17A14BE4140,,
