id,origintime,latitude,longitude,depth,err_lon,err_lat,err_depth,err_origintime,county,origin_src,prefmag,pmag_type,pmag_src,mw,mw_src,mblg_ogs,mblg_usgs,ml_ogs,m3hz_ogs,md_ogs,mb,ms,mfa,max_mmi,reafile,reamtime,geom,pdlid,mw_ogs
1498,1998-07-07 18:44:44.35,34.629,-97.43,0.1,,,,,GARVIN,OGS,3.2,mbLg,USGS,,,,3.2,,,2.5,,,,,,,0101000020E6100000EC51B81E855B58C08D976E1283504140,,
1499,1998-07-07 23:39:48.98,35.46,-96.904,5,,,,,POTTAWATOMIE,OGS,1.8,Md,OGS,,,,,,,1.8,,,,,,,0101000020E610000060E5D022DB3958C07B14AE47E1BA4140,,
1500,1998-07-09 14:45:36.19,34.791,-97.572,5.7,,,,,GARVIN,OGS,1.9,Md,OGS,,,,,,,1.9,,,,,,,0101000020E6100000F853E3A59B6458C06891ED7C3F654140,,
1501,1998-07-09 16:44:44.02,34.735,-97.519,5,,,,,GARVIN,OGS,2.1,Md,OGS,,,,,,,2.1,,,,,,,0101000020E6100000F0A7C64B376158C0AE47E17A145E4140,,
1502,1998-07-09 22:10:27.75,34.684,-97.478,5,,,,,GARVIN,OGS,2.2,Md,OGS,,,,,,,2.2,,,,,,,0101000020E61000003BDF4F8D975E58C0643BDF4F8D574140,,
1503,1998-07-14 03:26:28.37,34.422,-96.352,5,,,,,COAL,OGS,2,Md,OGS,,,,,,,2,,,,,,,0101000020E61000004A0C022B871658C0BC74931804364140,,
1504,1998-07-22 10:04:18.66,35.196,-97.886,0.2,,,,,GRADY,OGS,1.8,Md,OGS,,,,,,,1.8,,,,,,,0101000020E610000062105839B47858C00C022B8716994140,,
1505,1998-08-03 06:39:10.62,35.687,-95.959,5,,,,,OKMULGEE,OGS,1,M3Hz,OGS,,,,,,1,0.9,,,,,,,0101000020E61000004C37894160FD57C00E2DB29DEFD74140,,
1506,1998-08-03 18:09:34.01,34.694,-97.448,5,,,,,GARVIN,OGS,1.6,M3Hz,OGS,,,,,,1.6,1.3,,,,,,,0101000020E6100000E9263108AC5C58C046B6F3FDD4584140,,
1507,1998-08-03 18:41:40.4,34.684,-97.457,5,,,,,GARVIN,OGS,1.7,M3Hz,OGS,,,,,,1.7,1.6,,,,,,,0101000020E61000006891ED7C3F5D58C0643BDF4F8D574140,,
1508,1998-08-03 21:15:35.68,34.577,-97.493,5,,,,,GARVIN,OGS,1.4,Md,OGS,,,,,,,1.4,,,,,,,0101000020E6100000643BDF4F8D5F58C060E5D022DB494140,,
1509,1998-08-03 22:47:44.36,34.713,-97.437,5.3,,,,,GARVIN,OGS,1.7,M3Hz,OGS,,,,,,1.7,1.6,,,,,,,0101000020E61000008716D9CEF75B58C025068195435B4140,,
1510,1998-08-08 03:45:33.37,35.136,-97.803,5,,,,,GRADY,OGS,1.5,M3Hz,OGS,,,,,,1.5,1.9,,,,,,,0101000020E610000008AC1C5A647358C0C520B07268914140,,
1511,1998-08-13 15:33:51.54,34.643,-96.344,5.8,,,,,COAL,OGS,1.9,M3Hz,OGS,,,1.6,,,1.9,1.6,,,,,,,0101000020E6100000BC749318041658C0FCA9F1D24D524140,,
1512,1998-08-22 22:05:29.39,34.924,-97.718,5,,,,,GRADY,OGS,1.6,M3Hz,OGS,,,,,,1.6,1.8,,,,,,,0101000020E6100000CBA145B6F36D58C083C0CAA145764140,,
1513,1998-08-23 05:46:04.29,35.022,-97.765,5.9,,,,,GRADY,OGS,1.8,M3Hz,OGS,,,1.6,,,1.8,1.7,,,,,,,0101000020E6100000295C8FC2F57058C0894160E5D0824140,,
1514,1998-08-30 06:25:07.76,34.811,-97.452,0.9,,,,,GARVIN,OGS,1.5,M3Hz,OGS,,,1.7,,,1.5,1.6,,,,,,,0101000020E6100000B0726891ED5C58C02B8716D9CE674140,,
1515,1998-08-31 14:01:00.62,34.775,-97.549,4.3,,,,,GARVIN,OGS,1.5,M3Hz,OGS,,,1.6,,,1.5,1.5,,,,,,,0101000020E61000004260E5D0226358C03333333333634140,,
1516,1998-08-31 15:58:44.8,34.794,-97.484,9.4,,,,,GARVIN,OGS,1.7,M3Hz,OGS,,,1.7,,,1.7,1.8,,,,,,,0101000020E6100000E5D022DBF95E58C01283C0CAA1654140,,
1517,1998-08-31 21:07:29.69,34.759,-97.538,5,,,,,GARVIN,OGS,1.6,M3Hz,OGS,,,,,,1.6,1.6,,,,,,,0101000020E6100000DF4F8D976E6258C0FED478E926614140,,
1518,1998-09-08 17:57:29.12,34.824,-97.773,5,,,,,GRADY,OGS,1.7,M3Hz,OGS,,,1.8,,,1.7,1.9,,,,,,,0101000020E6100000B6F3FDD4787158C0B6F3FDD478694140,,
1519,1998-09-15 22:31:29.11,33.815,-96.391,5,,,,,BRYAN,OGS,1.9,Md,OGS,,,,,,,1.9,,,,,,,0101000020E61000001B2FDD24061958C0B81E85EB51E84040,,
1520,1998-09-16 04:02:06.43,35.724,-97.454,5,,,,,OKLAHOMA,OGS,1.5,Md,OGS,,,,,,,1.5,,,,,,,0101000020E6100000931804560E5D58C0E9263108ACDC4140,,
1521,1998-10-20 09:48:23.09,34.386,-95.837,1.6,,,,,ATOKA,OGS,1.6,Md,OGS,,,,,,,1.6,,,,,,,0101000020E610000021B0726891F557C0C520B07268314140,,
1522,1998-10-21 15:14:12,34.729,-97.363,5,,,,,GARVIN,OGS,1.5,Md,OGS,,,,,,,1.5,,,,,,,0101000020E6100000AC1C5A643B5758C05A643BDF4F5D4140,,
1523,1998-10-21 15:27:50.3,34.731,-97.375,1.2,,,,,GARVIN,OGS,1.6,Md,OGS,,,,,,,1.6,,,,,,,0101000020E610000000000000005858C021B07268915D4140,,
1524,1998-10-21 16:29:43.66,34.732,-97.602,5,,,,,GARVIN,OGS,1.7,Md,OGS,,,,,,,1.7,,,,,,,0101000020E61000004A0C022B876658C004560E2DB25D4140,,
1525,1998-10-25 03:48:07.71,35.994,-95.493,6.5,,,,,WAGONER,OGS,1.9,Md,OGS,,,,,,,1.9,,,,4,,,0101000020E6100000643BDF4F8DDF57C0AC1C5A643BFF4140,,
1526,1998-10-29 04:15:00.65,34.905,-97.734,3.5,,,,,GRADY,OGS,2,Md,OGS,,,,,,,2,,,,,,,0101000020E6100000E5D022DBF96E58C0A4703D0AD7734140,,
1527,1998-10-29 08:44:19.35,34.717,-96.074,0.1,,,,,PITTSBURG,OGS,1.7,Md,OGS,,,,,,,1.7,,,,,,,0101000020E6100000DBF97E6ABC0458C0B29DEFA7C65B4140,,
1528,1998-10-30 17:41:21.42,36.771,-97.623,7.8,,,,,GRANT,OGS,3.4,mbLg,USGS,,,3.5,3.4,,,,,,,4,,,0101000020E61000001D5A643BDF6758C0A69BC420B0624240,,
1529,1998-11-04 02:26:00.69,35.263,-98.856,2.8,,,,,WASHITA,OGS,1.9,Md,OGS,,,,,,,1.9,,,,,,,0101000020E6100000105839B4C8B658C08B6CE7FBA9A14140,,
1530,1998-11-14 09:03:35.7,34.389,-96.273,1.7,,,,,ATOKA,OGS,1.5,Md,OGS,,,,,,,1.5,,,,,,,0101000020E6100000B6F3FDD4781158C06F1283C0CA314140,,
1531,1998-12-07 08:58:30.76,34.467,-96.761,5,,,,,JOHNSTON,OGS,1.6,Md,OGS,,,,,,,1.6,,,,,,,0101000020E610000062105839B43058C0B29DEFA7C63B4140,,
1532,1998-12-15 21:29:29.26,34.457,-96.849,6.6,,,,,JOHNSTON,OGS,1.7,Md,OGS,,,,,,,1.7,,,,,,,0101000020E610000075931804563658C0D122DBF97E3A4140,,
