id,origintime,latitude,longitude,depth,err_lon,err_lat,err_depth,err_origintime,county,origin_src,prefmag,pmag_type,pmag_src,mw,mw_src,mblg_ogs,mblg_usgs,ml_ogs,m3hz_ogs,md_ogs,mb,ms,mfa,max_mmi,reafile,reamtime,geom,pdlid,mw_ogs
822,1991-01-09 07:45:59.01,36.167,-99.505,5,,,,,WOODWARD,OGS,1.6,Md,OGS,,,,,,,1.6,,,,,,,0101000020E6100000B81E85EB51E058C04C37894160154240,,
823,1991-01-14 01:01:06.06,34.746,-97.46,5,,,,,GARVIN,OGS,1.6,M3Hz,OGS,,,1.7,,,1.6,2.2,,,,,,,0101000020E61000003D0AD7A3705D58C0736891ED7C5F4140,,
824,1991-01-24 05:00:27.65,36.352,-97.271,5,,,,,NOBLE,OGS,3,mbLg,USGS,,,,3,,,2.8,,,,5,,,0101000020E6100000D34D6210585158C0931804560E2D4240,,
825,1991-03-14 08:49:03.03,35.511,-99.644,5,,,,,ROGER MILLS,OGS,2,Md,OGS,,,,,,,2,,,,,,,0101000020E6100000F0A7C64B37E958C0C520B07268C14140,,
826,1991-03-15 10:45:37.45,35.885,-97.605,5,,,,,LOGAN,OGS,1.8,M3Hz,OGS,,,1.2,,,1.8,1.7,,,,,,,0101000020E61000001F85EB51B86658C0E17A14AE47F14140,,
827,1991-03-15 14:17:30.38,36.659,-100.603,5,,,,,BEAVER,OGS,2.4,Md,OGS,,,,,,,2.4,,,,,,,0101000020E61000003BDF4F8D972659C03108AC1C5A544240,,
828,1991-03-22 06:49:57.64,34.968,-97.513,5,,,,,MCCLAIN,OGS,1.7,M3Hz,OGS,,,,,,1.7,1.9,,,,,,,0101000020E610000046B6F3FDD46058C096438B6CE77B4140,,
829,1991-04-21 07:13:21.75,34.713,-97.585,5,,,,,GARVIN,OGS,1.6,mbLg,OGS,,,1.6,,,,1.6,,,,,,,0101000020E61000003D0AD7A3706558C025068195435B4140,,
830,1991-04-21 16:09:04.09,34.748,-97.62,5,,,,,GARVIN,OGS,2,mbLg,OGS,,,2,,,,2,,,,,,,0101000020E610000048E17A14AE6758C039B4C876BE5F4140,,
831,1991-04-21 16:55:45.39,34.812,-97.635,5,,,,,GARVIN,OGS,2.5,mbLg,OGS,,,2.5,,,,2.4,,,,,,,0101000020E6100000713D0AD7A36858C00E2DB29DEF674140,,
