id,origintime,latitude,longitude,depth,err_lon,err_lat,err_depth,err_origintime,county,origin_src,prefmag,pmag_type,pmag_src,mw,mw_src,mblg_ogs,mblg_usgs,ml_ogs,m3hz_ogs,md_ogs,mb,ms,mfa,max_mmi,reafile,reamtime,geom,pdlid,mw_ogs
379,1982-03-18 09:51:52.95,34.715,-97.608,5,,,,,GARVIN,OGS,1.9,M3Hz,OGS,,,,,,1.9,2,,,,,,,0101000020E6100000F4FDD478E96658C0EC51B81E855B4140,,
380,1982-03-23 14:17:09.98,34.729,-96.399,5,,,,,COAL,OGS,2.5,M3Hz,OGS,,,2.3,,,2.5,2,,,,,,,0101000020E6100000A8C64B37891958C05A643BDF4F5D4140,,
381,1982-03-24 04:48:36.2,36.051,-96.452,5,,,,,CREEK,OGS,2.4,M3Hz,OGS,,,,,,2.4,1.7,,,,,,,0101000020E6100000B0726891ED1C58C04A0C022B87064240,,
382,1982-05-03 07:54:48.65,33.99,-96.473,5,,,,,BRYAN,OGS,2.8,M3Hz,OGS,,,3,,,2.8,2.6,,,,6,,,0101000020E610000083C0CAA1451E58C01F85EB51B8FE4040,,
383,1982-05-12 01:41:40.74,35.324,-95.987,5,,,,,OKFUSKEE,OGS,2.1,M3Hz,OGS,,,1.5,,,2.1,1.8,,,,,,,0101000020E6100000BA490C022BFF57C0B6F3FDD478A94140,,
384,1982-05-21 16:38:44.02,34.703,-96.668,5,,,,,PONTOTOC,OGS,1.9,M3Hz,OGS,,,1.8,,,1.9,1.9,,,,,,,0101000020E6100000986E1283C02A58C0448B6CE7FB594140,,
385,1982-05-29 20:43:17.32,34.934,-97.539,5,,,,,MCCLAIN,OGS,2.1,M3Hz,OGS,,,2.3,,,2.1,2.4,,,,,,,0101000020E6100000D122DBF97E6258C0643BDF4F8D774140,,
386,1982-05-30 23:43:25.24,35.301,-96.213,5,,,,,OKFUSKEE,OGS,2.3,M3Hz,OGS,,,,,,2.3,1.6,,,,,,,0101000020E61000001283C0CAA10D58C04A0C022B87A64140,,
387,1982-06-13 04:13:42.83,34.992,-97.557,5,,,,,MCCLAIN,OGS,1.8,M3Hz,OGS,,,1.8,,,1.8,1.8,,,,,,,0101000020E6100000CFF753E3A56358C0E5D022DBF97E4140,,
388,1982-06-13 06:15:36.73,35.451,-97.698,5,,,,,CANADIAN,OGS,2.1,M3Hz,OGS,,,1.7,,,2.1,1.8,,,,,,,0101000020E6100000E9263108AC6C58C07D3F355EBAB94140,,
389,1982-07-08 01:15:37.52,34.856,-96.842,5,,,,,PONTOTOC,OGS,1.8,M3Hz,OGS,,,,,,1.8,1.7,,,,,,,0101000020E6100000D9CEF753E33558C021B07268916D4140,,
390,1982-07-09 03:38:11.35,34.963,-97.432,5,,,,,MCCLAIN,OGS,2,M3Hz,OGS,,,,,,2,,,,,,,,0101000020E6100000CFF753E3A55B58C025068195437B4140,,
391,1982-07-09 04:27:46.8,34.586,-97.24,5,,,,,GARVIN,OGS,1.5,M3Hz,OGS,,,,,,1.5,,,,,,,,0101000020E61000008FC2F5285C4F58C05EBA490C024B4140,,
392,1982-07-09 07:00:54.95,34.644,-97.15,5,,,,,GARVIN,OGS,1.9,M3Hz,OGS,,,,,,1.9,,,,,,,,0101000020E61000009A999999994958C0DF4F8D976E524140,,
393,1982-07-09 09:02:50.59,34.925,-97.418,5,,,,,MCCLAIN,OGS,2.2,M3Hz,OGS,,,1.9,,,2.2,2.3,,,,,,,0101000020E6100000986E1283C05A58C06666666666764140,,
394,1982-07-09 09:29:34.61,35.226,-97.18,5,,,,,CLEVELAND,OGS,1.9,M3Hz,OGS,,,,,,1.9,,,,,,,,0101000020E6100000EC51B81E854B58C0B0726891ED9C4140,,
395,1982-07-20 03:36:46.22,34.59,-97.694,5,,,,,STEPHENS,OGS,2,M3Hz,OGS,,,2.1,,,2,2.2,,,,,,,0101000020E610000023DBF97E6A6C58C0EC51B81E854B4140,,
396,1982-07-26 04:49:21.61,35.063,-96.561,5,,,,,SEMINOLE,OGS,2,M3Hz,OGS,,,2.1,,,2,2.1,,,,,,,0101000020E610000096438B6CE72358C0F2D24D6210884140,,
397,1982-08-03 19:32:06.24,34.481,-96.303,5,,,,,COAL,OGS,2,M3Hz,OGS,,,2.2,,,2,2.1,,,,,,,0101000020E610000008AC1C5A641358C021B07268913D4140,,
398,1982-08-05 10:10:43.31,35.043,-97.497,5,,,,,MCCLAIN,OGS,2.3,M3Hz,OGS,,,1.9,,,2.3,2.2,,,,,,,0101000020E61000002B8716D9CE5F58C02FDD240681854140,,
399,1982-08-11 21:17:26.83,34.565,-97.432,5,,,,,GARVIN,OGS,2.3,M3Hz,OGS,,,2.1,,,2.3,2.1,,,,,,,0101000020E6100000CFF753E3A55B58C0B81E85EB51484140,,
400,1982-08-13 15:58:07.15,35.242,-96.006,5,,,,,HUGHES,OGS,1.8,M3Hz,OGS,,,2.2,,,1.8,2.2,,,,,,,0101000020E6100000AAF1D24D620058C0E5D022DBF99E4140,,
401,1982-08-18 10:18:56.86,34.465,-96.227,5,,,,,COAL,OGS,2.6,M3Hz,OGS,,,2.7,,,2.6,2.5,,,,,,,0101000020E61000004A0C022B870E58C0EC51B81E853B4140,,
402,1982-08-22 01:01:02.42,34.84,-96.936,5,,,,,GARVIN,OGS,2.3,M3Hz,OGS,,,,,,2.3,1.8,,,,,,,0101000020E610000096438B6CE73B58C0EC51B81E856B4140,,
403,1982-08-22 04:46:15.32,35.069,-96.459,5,,,,,HUGHES,OGS,2,M3Hz,OGS,,,,,,2,1.9,,,,,,,0101000020E61000004C378941601D58C046B6F3FDD4884140,,
404,1982-09-08 12:35:10.75,34.014,-97.338,5,,,,,LOVE,OGS,2.6,M3Hz,OGS,,,2.5,,,2.6,2.4,,,,,,,0101000020E61000001283C0CAA15558C06F1283C0CA014140,,
405,1982-09-10 11:31:16.69,35.223,-95.464,5,,,,,PITTSBURG,OGS,2.1,M3Hz,OGS,,,,,,2.1,2,,,,,,,0101000020E610000004560E2DB2DD57C0068195438B9C4140,,
406,1982-09-22 04:00:33.69,34.894,-98.429,5,,,,,CADDO,OGS,2.6,M3Hz,OGS,,,2.2,,,2.6,2.4,,,,,,,0101000020E6100000FA7E6ABC749B58C0DF4F8D976E724140,,
407,1982-11-16 06:02:28.42,35.839,-98.705,5,,,,,DEWEY,OGS,2.3,M3Hz,OGS,,,,,,2.3,1.5,,,,,,,0101000020E610000085EB51B81EAD58C008AC1C5A64EB4140,,
408,1982-11-16 08:27:25.9,35.972,-97.991,5,,,,,KINGFISHER,OGS,2.2,M3Hz,OGS,,,1.6,,,2.2,1.6,,,,,,,0101000020E61000008195438B6C7F58C023DBF97E6AFC4140,,
409,1982-12-14 21:49:55.09,34.463,-97.378,5,,,,,CARTER,OGS,2.2,M3Hz,OGS,,,2.7,,,2.2,2.1,,,,,,,0101000020E6100000D578E926315858C025068195433B4140,,
410,1982-12-15 04:33:21.62,34.246,-96.44,5,,,,,JOHNSTON,OGS,1.8,M3Hz,OGS,,,,,,1.8,1.7,,,,,,,0101000020E61000005C8FC2F5281C58C0736891ED7C1F4140,,
411,1982-12-18 08:41:12.09,34.887,-97.588,5,,,,,MCCLAIN,OGS,2,M3Hz,OGS,,,1.9,,,2,2.1,,,,,,,0101000020E61000001283C0CAA16558C0A8C64B3789714140,,
412,1982-12-19 05:15:42.94,34.891,-97.584,5,,,,,MCCLAIN,OGS,3,M3Hz,OGS,,,2.9,,,3,2.7,,,,,,,0101000020E61000004C378941606558C0355EBA490C724140,,
413,1982-12-19 21:45:00.07,35.29,-94.95,5,,,,,HASKELL,OGS,1.8,Md,OGS,,,,,,,1.8,,,,,,,0101000020E6100000CDCCCCCCCCBC57C085EB51B81EA54140,,
414,1982-12-20 22:10:46.13,35.305,-96.256,5,,,,,OKFUSKEE,OGS,2.3,M3Hz,OGS,,,2.3,,,2.3,2.4,,,,,,,0101000020E6100000AAF1D24D621058C0D7A3703D0AA74140,,
415,1982-12-21 18:08:48.38,34.489,-97.237,5,,,,,MURRAY,OGS,2.1,M3Hz,OGS,,,2.2,,,2.1,2,,,,,,,0101000020E6100000BA490C022B4F58C03BDF4F8D973E4140,,
416,1982-12-22 17:42:53.73,35.396,-97.932,5,,,,,CANADIAN,OGS,2.4,M3Hz,OGS,,,2.8,,,2.4,2.4,,,,,,,0101000020E6100000CFF753E3A57B58C0A69BC420B0B24140,,
