id,origintime,latitude,longitude,depth,err_lon,err_lat,err_depth,err_origintime,county,origin_src,prefmag,pmag_type,pmag_src,mw,mw_src,mblg_ogs,mblg_usgs,ml_ogs,m3hz_ogs,md_ogs,mb,ms,mfa,max_mmi,reafile,reamtime,geom,pdlid,mw_ogs
1673,2003-01-12 03:57:19.52,34.141,-97.684,5,,,,,JEFFERSON,OGS,1.7,M3Hz,OGS,,,,,,1.7,1.8,,,,,,,0101000020E6100000B29DEFA7C66B58C0355EBA490C124140,,
1674,2003-01-12 11:40:29.51,34.28,-97.556,5,,,,,CARTER,OGS,2,Md,OGS,,,,,,,2,,,,,,,0101000020E6100000DD240681956358C0A4703D0AD7234140,,
1675,2003-01-20 04:38:52.59,35.26,-96.873,5,,,,,POTTAWATOMIE,OGS,1.4,M3Hz,OGS,,,,,,1.4,1.8,,,,,,,0101000020E61000001D5A643BDF3758C0E17A14AE47A14140,,
1676,2003-02-18 10:06:23.08,34.249,-97.583,5,,,,,JEFFERSON,OGS,1.8,M3Hz,OGS,,,,,,1.8,1.8,,,,,,,0101000020E61000005A643BDF4F6558C01D5A643BDF1F4140,,
1677,2003-02-21 07:55:07.01,35.966,-98.736,5,,,,,DEWEY,OGS,2,M3Hz,OGS,,,,,,2,1.9,,,,,,,0101000020E6100000C976BE9F1AAF58C0CFF753E3A5FB4140,,
1678,2003-03-10 17:36:45.97,34.238,-97.139,5,,,,,CARTER,OGS,1.5,Md,OGS,,,,,,,1.5,,,,,,,0101000020E610000037894160E54858C05839B4C8761E4140,,
1679,2003-03-19 04:21:50.81,35.822,-97.03,5,,,,,LINCOLN,OGS,2.1,M3Hz,OGS,,,,,,2.1,2.2,,,,,,,0101000020E610000052B81E85EB4158C0F0A7C64B37E94140,,
1680,2003-03-19 04:28:56.94,34.63,-97.708,5,,,,,STEPHENS,OGS,1.6,M3Hz,OGS,,,,,,1.6,,,,,,,,0101000020E61000005A643BDF4F6D58C0713D0AD7A3504140,,
1681,2003-03-20 17:28:58.83,35.042,-97.709,5,,,,,GRADY,OGS,2.2,M3Hz,OGS,,,,,,2.2,,,,,,,,0101000020E61000004C378941606D58C04C37894160854140,,
1682,2003-03-31 21:57:09.89,34.991,-97.568,5,,,,,MCCLAIN,OGS,1.9,Md,OGS,,,,,,,1.9,,,,,,,0101000020E61000003108AC1C5A6458C0022B8716D97E4140,,
