id,origintime,latitude,longitude,depth,err_lon,err_lat,err_depth,err_origintime,county,origin_src,prefmag,pmag_type,pmag_src,mw,mw_src,mblg_ogs,mblg_usgs,ml_ogs,m3hz_ogs,md_ogs,mb,ms,mfa,max_mmi,reafile,reamtime,geom,pdlid,mw_ogs
159,1979-01-08 11:35:42.99,36.579,-98.146,4.7,,,,,ALFALFA,OGS,2,M3Hz,OGS,,,2.1,,,2,1.9,,,,,,,0101000020E6100000D34D6210588958C0273108AC1C4A4240,,
160,1979-01-24 05:15:46.35,33.985,-97.434,5,,,,,LOVE,OGS,1.4,M3Hz,OGS,,,,,,1.4,1.5,,,,,,,0101000020E6100000B29DEFA7C65B58C0AE47E17A14FE4040,,
161,1979-01-24 05:25:32,34.022,-97.381,5,,,,,LOVE,OGS,1.8,M3Hz,OGS,,,2.1,,,1.8,1.9,,,,,,,0101000020E6100000AAF1D24D625858C0894160E5D0024140,,
162,1979-01-28 10:24:09.34,35.483,-94.568,5,,,,,SEQUOYAH,OGS,1.4,M3Hz,OGS,,,,,,1.4,1.7,,,,,,,0101000020E61000003108AC1C5AA457C0E7FBA9F1D2BD4140,,
163,1979-01-29 19:20:10.4,34.916,-97.383,5,,,,,MCCLAIN,OGS,2.4,M3Hz,OGS,,,2.6,,,2.4,2.3,,,,,,,0101000020E61000008D976E12835858C06891ED7C3F754140,,
164,1979-02-01 12:31:32.28,34.83,-96.062,5,,,,,PITTSBURG,OGS,1.8,M3Hz,OGS,,,1.7,,,1.8,2.1,,,,,,,0101000020E61000008716D9CEF70358C00AD7A3703D6A4140,,
165,1979-02-04 16:55:59.96,34.672,-97.157,5,,,,,GARVIN,OGS,2.6,M3Hz,OGS,,,2.5,,,2.6,2.6,,,,,,,0101000020E6100000355EBA490C4A58C0BC74931804564140,,
166,1979-02-05 14:23:40.05,35.177,-96.092,5,,,,,HUGHES,OGS,2.2,M3Hz,OGS,,,1.8,,,2.2,2.2,,,,,,,0101000020E6100000D9CEF753E30558C02DB29DEFA7964140,,
167,1979-03-01 03:42:18.77,33.969,-97.446,5,,,,,LOVE,OGS,1.9,M3Hz,OGS,,,2,,,1.9,1.8,,,,,,,0101000020E6100000068195438B5C58C079E9263108FC4040,,
168,1979-03-13 23:29:22.56,35.421,-97.851,5,,,,,CANADIAN,OGS,1.7,M3Hz,OGS,,,,,,1.7,,,,,2,,,0101000020E61000005839B4C8767658C0D9CEF753E3B54140,,
169,1979-03-14 03:10:56.83,35.498,-97.826,5,,,,,CANADIAN,OGS,2,M3Hz,OGS,,,1.9,,,2,1.8,,,,4,,,0101000020E6100000BE9F1A2FDD7458C039B4C876BEBF4140,,
170,1979-03-14 04:02:43.05,35.781,-97.65,5,,,,,LOGAN,OGS,1.4,M3Hz,OGS,,,,,,1.4,1.5,,,,,,,0101000020E61000009A999999996958C08716D9CEF7E34140,,
171,1979-03-14 04:37:15.27,35.519,-97.781,5,,,,,CANADIAN,OGS,2.2,M3Hz,OGS,,,2.2,,,2.2,2.1,,,,5,,,0101000020E6100000448B6CE7FB7158C0DF4F8D976EC24140,,
172,1979-03-15 10:38:10.48,35.689,-97.923,5,,,,,CANADIAN,OGS,1.6,M3Hz,OGS,,,,,,1.6,1.6,,,,,,,0101000020E6100000508D976E127B58C0D578E92631D84140,,
173,1979-03-16 12:38:17.42,36.517,-98.123,5,,,,,ALFALFA,OGS,2,M3Hz,OGS,,,1.9,,,2,2,,,,,,,0101000020E61000001D5A643BDF8758C01904560E2D424240,,
174,1979-03-18 17:25:39.66,35.377,-98.1,5,,,,,CADDO,OGS,1.6,M3Hz,OGS,,,,,,1.6,1.5,,,,,,,0101000020E610000066666666668658C0C74B378941B04140,,
175,1979-03-18 17:33:09.23,35.41,-98.115,5,,,,,CANADIAN,OGS,0.8,Md,OGS,,,,,,,0.8,,,,,,,0101000020E61000008FC2F5285C8758C014AE47E17AB44140,,
176,1979-03-18 17:35:16.41,35.41,-98.115,5,,,,,CANADIAN,OGS,1,Md,OGS,,,,,,,1,,,,,,,0101000020E61000008FC2F5285C8758C014AE47E17AB44140,,
177,1979-03-18 17:39:51.71,35.41,-98.115,5,,,,,CANADIAN,OGS,1.5,M3Hz,OGS,,,,,,1.5,1.3,,,,,,,0101000020E61000008FC2F5285C8758C014AE47E17AB44140,,
178,1979-03-18 17:44:31.59,35.41,-98.115,5,,,,,CANADIAN,OGS,1.6,M3Hz,OGS,,,,,,1.6,1.4,,,,,,,0101000020E61000008FC2F5285C8758C014AE47E17AB44140,,
179,1979-03-18 17:52:52.2,35.344,-98.053,5,,,,,GRADY,OGS,1.8,M3Hz,OGS,,,,,,1.8,1.5,,,,,,,0101000020E610000008AC1C5A648358C079E9263108AC4140,,
180,1979-03-18 17:55:36.84,35.384,-98.11,5,,,,,CANADIAN,OGS,1.6,M3Hz,OGS,,,,,,1.6,1.1,,,,,,,0101000020E6100000D7A3703D0A8758C0FED478E926B14140,,
181,1979-03-18 18:07:17.57,35.439,-98.118,5,,,,,CANADIAN,OGS,2,M3Hz,OGS,,,2,,,2,1.8,,,,,,,0101000020E6100000643BDF4F8D8758C0D578E92631B84140,,
182,1979-03-18 18:14:53.81,35.41,-98.116,5,,,,,CANADIAN,OGS,1.9,M3Hz,OGS,,,1.7,,,1.9,1.5,,,,,,,0101000020E61000008195438B6C8758C014AE47E17AB44140,,
183,1979-03-18 18:30:36.85,35.418,-98.108,5,,,,,CANADIAN,OGS,2.3,M3Hz,OGS,,,2.3,,,2.3,2,,,,,,,0101000020E6100000F4FDD478E98658C02FDD240681B54140,,
184,1979-03-18 18:46:29.65,35.443,-98.126,5,,,,,CANADIAN,OGS,1.9,M3Hz,OGS,,,2,,,1.9,1.6,,,,,,,0101000020E6100000F2D24D62108858C062105839B4B84140,,
185,1979-03-18 18:57:23.95,35.416,-98.13,5,,,,,CANADIAN,OGS,2,M3Hz,OGS,,,2,,,2,1.8,,,,,,,0101000020E6100000B81E85EB518858C06891ED7C3FB54140,,
