id,origintime,latitude,longitude,depth,err_lon,err_lat,err_depth,err_origintime,county,origin_src,prefmag,pmag_type,pmag_src,mw,mw_src,mblg_ogs,mblg_usgs,ml_ogs,m3hz_ogs,md_ogs,mb,ms,mfa,max_mmi,reafile,reamtime,geom,pdlid,mw_ogs
1122,1995-02-14 21:24:34.98,34.623,-97.698,5,,,,,STEPHENS,OGS,1.6,M3Hz,OGS,,,,,,1.6,2.1,,,,,,,0101000020E6100000E9263108AC6C58C039B4C876BE4F4140,,
1123,1995-02-14 21:55:20.33,34.776,-97.772,5,,,,,GRADY,OGS,1.7,M3Hz,OGS,,,,,,1.7,2.3,,,,,,,0101000020E6100000C520B072687158C017D9CEF753634140,,
1124,1995-02-14 22:33:45.88,34.493,-97.714,5,,,,,STEPHENS,OGS,1.6,Md,OGS,,,,,,,1.6,,,,,,,0101000020E610000004560E2DB26D58C0C976BE9F1A3F4140,,
1125,1995-02-14 23:23:00.76,34.79,-97.753,5,,,,,GRADY,OGS,1.9,M3Hz,OGS,,,,,,1.9,1.8,,,,,,,0101000020E6100000D578E926317058C085EB51B81E654140,,
1126,1995-02-15 00:44:11.44,34.791,-97.714,5,,,,,GRADY,OGS,1.8,Md,OGS,,,,,,,1.8,,,,,,,0101000020E610000004560E2DB26D58C06891ED7C3F654140,,
1127,1995-02-15 03:07:46.05,35.574,-98.423,5,,,,,BLAINE,OGS,2.2,M3Hz,OGS,,,2.1,,,2.2,1.8,,,,,,,0101000020E6100000508D976E129B58C0B6F3FDD478C94140,,
1128,1995-02-15 07:41:04.49,34.735,-97.749,5,,,,,GRADY,OGS,1.7,Md,OGS,,,,,,,1.7,,,,,,,0101000020E61000000E2DB29DEF6F58C0AE47E17A145E4140,,
1129,1995-02-15 08:00:36.27,34.76,-97.768,5,,,,,GRADY,OGS,1.9,Md,OGS,,,,,,,1.9,,,,,,,0101000020E6100000FED478E9267158C0E17A14AE47614140,,
1130,1995-02-15 15:25:44.92,34.067,-96.296,5,,,,,BRYAN,OGS,1.9,M3Hz,OGS,,,1.8,,,1.9,1.8,,,,,,,0101000020E61000006DE7FBA9F11258C07F6ABC7493084140,,
1131,1995-02-16 16:00:08.06,33.911,-97.171,5,,,,,LOVE,OGS,1.8,M3Hz,OGS,,,1.9,,,1.8,1.6,,,,,,,0101000020E61000006DE7FBA9F14A58C0F853E3A59BF44040,,
1132,1995-02-23 14:23:07.77,34.8,-97.488,5,,,,,GARVIN,OGS,1.6,M3Hz,OGS,,,,,,1.6,1.7,,,,,,,0101000020E6100000AC1C5A643B5F58C06666666666664140,,
1133,1995-02-23 14:25:18.24,34.618,-97.488,5,,,,,GARVIN,OGS,1.8,M3Hz,OGS,,,1.7,,,1.8,1.8,,,,,,,0101000020E6100000AC1C5A643B5F58C0C976BE9F1A4F4140,,
1134,1995-02-23 14:31:44.72,34.739,-97.517,5,,,,,GARVIN,OGS,2.8,M3Hz,OGS,,,2.5,,,2.8,2.3,,,,,,,0101000020E61000000C022B87166158C03BDF4F8D975E4140,,
1135,1995-02-23 16:11:02.33,34.723,-97.499,5,,,,,GARVIN,OGS,1.8,M3Hz,OGS,,,,,,1.8,1.7,,,,,,,0101000020E61000000E2DB29DEF5F58C0068195438B5C4140,,
1136,1995-02-23 17:29:06.48,34.551,-97.257,5,,,,,GARVIN,OGS,1.7,M3Hz,OGS,,,1.8,,,1.7,1.7,,,,,,,0101000020E61000009CC420B0725058C04A0C022B87464140,,
1137,1995-02-24 17:58:13.92,36.46,-98.466,5,,,,,MAJOR,OGS,1.9,Md,OGS,,,,,,,1.9,,,,,,,0101000020E6100000E7FBA9F1D29D58C07B14AE47E13A4240,,
1138,1995-03-01 09:20:21.8,36.15,-98.168,5,,,,,KINGFISHER,OGS,1.5,M3Hz,OGS,,,,,,1.5,1.9,,,,,,,0101000020E6100000986E1283C08A58C03333333333134240,,
1139,1995-03-02 16:55:38.09,34.835,-97.682,5,,,,,GRADY,OGS,2.2,M3Hz,OGS,,,1.9,,,2.2,2,,,,,,,0101000020E6100000CFF753E3A56B58C07B14AE47E16A4140,,
1140,1995-03-22 13:24:43.9,34.364,-96.406,5,,,,,ATOKA,OGS,2.2,M3Hz,OGS,,,,,,2.2,1.6,,,,,,,0101000020E6100000448B6CE7FB1958C03BDF4F8D972E4140,,
1141,1995-03-23 11:10:12.46,36.949,-99.74,5,,,,,HARPER,OGS,2.3,M3Hz,OGS,,,2.2,2.8,,2.3,2.4,,,,4,,,0101000020E61000008FC2F5285CEF58C0B6F3FDD478794240,,
1142,1995-03-28 06:45:34.76,34.395,-97.726,5,,,,,STEPHENS,OGS,1.4,M3Hz,OGS,,,,,,1.4,1.7,,,,,,,0101000020E61000005839B4C8766E58C0C3F5285C8F324140,,
1143,1995-03-30 16:59:38.3,34.835,-97.678,5,,,,,GRADY,OGS,2.4,M3Hz,OGS,,,2.2,,,2.4,2.2,,,,,,,0101000020E610000008AC1C5A646B58C07B14AE47E16A4140,,
1144,1995-03-30 18:58:34.95,34.82,-97.729,5,,,,,GRADY,OGS,2.6,M3Hz,OGS,,,2.6,,,2.6,2.4,,,,,,,0101000020E61000002DB29DEFA76E58C0295C8FC2F5684140,,
1145,1995-03-31 22:31:21.45,34.38,-97.077,5,,,,,MURRAY,OGS,1.9,Md,OGS,,,,,,,1.9,,,,,,,0101000020E6100000B0726891ED4458C0713D0AD7A3304140,,
1146,1995-04-02 06:53:55.75,34.21,-96.619,5,,,,,JOHNSTON,OGS,2.8,M3Hz,OGS,,,2.6,,,2.8,2,,,,,,,0101000020E6100000560E2DB29D2758C07B14AE47E11A4140,,
1147,1995-04-02 14:02:29.84,34.099,-96.559,5,,,,,BRYAN,OGS,2.7,M3Hz,OGS,,,2.2,,,2.7,2.1,,,,,,,0101000020E6100000B29DEFA7C62358C0E9263108AC0C4140,,
1148,1995-04-04 18:33:12.47,34.312,-97.124,5,,,,,CARTER,OGS,1.9,Md,OGS,,,,,,,1.9,,,,,,,0101000020E61000000E2DB29DEF4758C00E2DB29DEF274140,,
1149,1995-04-04 18:43:01.35,35.279,-97.776,5,,,,,GRADY,OGS,1.8,Md,OGS,,,,,,,1.8,,,,,,,0101000020E61000008B6CE7FBA97158C0C1CAA145B6A34140,,
1150,1995-04-04 19:14:39.84,34.704,-97.468,5,,,,,GARVIN,OGS,2,M3Hz,OGS,,,,,,2,1.8,,,,,,,0101000020E6100000CBA145B6F35D58C0273108AC1C5A4140,,
1151,1995-04-04 19:30:18.81,34.708,-97.46,5,,,,,GARVIN,OGS,1.7,Md,OGS,,,,,,,1.7,,,,,,,0101000020E61000003D0AD7A3705D58C0B4C876BE9F5A4140,,
1152,1995-04-05 05:31:17.9,35.152,-98.936,5,,,,,WASHITA,OGS,2.9,M3Hz,OGS,,,2.8,3,,2.9,2.5,,,,,,,0101000020E610000096438B6CE7BB58C0FA7E6ABC74934140,,
1153,1995-04-05 05:34:10.36,35.05,-98.233,5,,,,,CADDO,OGS,1.8,M3Hz,OGS,,,,,,1.8,1.9,,,,,,,0101000020E6100000F4FDD478E98E58C06666666666864140,,
1154,1995-04-08 03:00:59.95,35.261,-97.026,5,,,,,POTTAWATOMIE,OGS,2.1,M3Hz,OGS,,,1.8,,,2.1,2.3,,,,,,,0101000020E61000008B6CE7FBA94158C0C520B07268A14140,,
1155,1995-04-12 16:42:06.21,34.255,-97.546,5,,,,,CARTER,OGS,1.8,M3Hz,OGS,,,,,,1.8,1.8,,,,,,,0101000020E61000006DE7FBA9F16258C0713D0AD7A3204140,,
1156,1995-04-20 14:00:57.5,34.77,-97.765,5,,,,,GRADY,OGS,2.1,M3Hz,OGS,,,,,,2.1,1.6,,,,,,,0101000020E6100000295C8FC2F57058C0C3F5285C8F624140,,
1157,1995-04-20 14:09:14.31,34.926,-97.718,5,,,,,GRADY,OGS,1.7,Md,OGS,,,,,,,1.7,,,,,,,0101000020E6100000CBA145B6F36D58C04A0C022B87764140,,
1158,1995-04-20 15:06:29.24,34.862,-97.732,5,,,,,GRADY,OGS,1.5,Md,OGS,,,,,,,1.5,,,,,,,0101000020E6100000022B8716D96E58C075931804566E4140,,
1159,1995-04-20 15:22:27.99,34.751,-97.765,5,,,,,GRADY,OGS,1.7,Md,OGS,,,,,,,1.7,,,,,,,0101000020E6100000295C8FC2F57058C0E3A59BC420604140,,
1160,1995-04-20 15:32:15,34.876,-97.718,5,,,,,GRADY,OGS,1.7,M3Hz,OGS,,,,,,1.7,2,,,,,,,0101000020E6100000CBA145B6F36D58C0E3A59BC420704140,,
1161,1995-04-20 15:57:14.43,34.783,-97.76,5,,,,,GRADY,OGS,2.2,M3Hz,OGS,,,1.9,,,2.2,1.9,,,,,,,0101000020E6100000713D0AD7A37058C04E62105839644140,,
1162,1995-04-20 16:42:39.25,34.762,-97.769,5,,,,,GRADY,OGS,1.9,Md,OGS,,,,,,,1.9,,,,,,,0101000020E6100000F0A7C64B377158C0A8C64B3789614140,,
1163,1995-04-20 18:18:18.75,34.742,-97.76,5,,,,,GRADY,OGS,1.9,M3Hz,OGS,,,,,,1.9,1.8,,,,,,,0101000020E6100000713D0AD7A37058C0E5D022DBF95E4140,,
1164,1995-04-20 22:32:35.13,34.784,-97.76,5,,,,,GRADY,OGS,1.8,M3Hz,OGS,,,1.9,,,1.8,1.9,,,,,,,0101000020E6100000713D0AD7A37058C03108AC1C5A644140,,
1165,1995-04-20 23:15:35.82,34.759,-97.779,5,,,,,GRADY,OGS,2.5,M3Hz,OGS,,,2.3,,,2.5,2,,,,,,,0101000020E610000060E5D022DB7158C0FED478E926614140,,
1166,1995-04-21 01:12:29.93,34.883,-97.765,5,,,,,GRADY,OGS,1.7,M3Hz,OGS,,,,,,1.7,1.6,,,,,,,0101000020E6100000295C8FC2F57058C01B2FDD2406714140,,
1167,1995-04-21 04:37:29.65,34.739,-97.777,5,,,,,GRADY,OGS,1.5,M3Hz,OGS,,,,,,1.5,1.9,,,,,,,0101000020E61000007D3F355EBA7158C03BDF4F8D975E4140,,
1168,1995-04-21 05:38:37.59,34.755,-97.749,5,,,,,GRADY,OGS,1.9,M3Hz,OGS,,,,,,1.9,1.7,,,,,,,0101000020E61000000E2DB29DEF6F58C0713D0AD7A3604140,,
1169,1995-04-21 06:33:08.4,34.831,-97.76,5,,,,,GRADY,OGS,1.6,M3Hz,OGS,,,,,,1.6,1.8,,,,,,,0101000020E6100000713D0AD7A37058C0EE7C3F355E6A4140,,
1170,1995-04-21 07:07:24.14,34.794,-97.752,5,,,,,GRADY,OGS,1.9,M3Hz,OGS,,,1.7,,,1.9,1.9,,,,,,,0101000020E6100000E3A59BC4207058C01283C0CAA1654140,,
1171,1995-04-21 09:24:59.96,34.761,-97.761,5,,,,,GRADY,OGS,1.5,M3Hz,OGS,,,,,,1.5,1.7,,,,,,,0101000020E610000062105839B47058C0C520B07268614140,,
1172,1995-04-21 10:33:25.34,34.806,-97.751,5,,,,,GRADY,OGS,1.8,M3Hz,OGS,,,1.6,,,1.8,1.7,,,,,,,0101000020E6100000F2D24D62107058C0BA490C022B674140,,
1173,1995-04-21 20:43:54.39,34.727,-97.765,5,,,,,GRADY,OGS,2,M3Hz,OGS,,,1.7,,,2,1.7,,,,,,,0101000020E6100000295C8FC2F57058C0931804560E5D4140,,
1174,1995-04-22 03:33:17.78,34.792,-97.756,5,,,,,GRADY,OGS,2,M3Hz,OGS,,,1.8,,,2,1.8,,,,,,,0101000020E6100000AAF1D24D627058C04C37894160654140,,
1175,1995-05-06 11:42:16.98,36.404,-97.318,5,,,,,NOBLE,OGS,1.9,M3Hz,OGS,,,1.6,,,1.9,1.8,,,,,,,0101000020E61000003108AC1C5A5458C0C1CAA145B6334240,,
1176,1995-06-01 04:49:27.7,34.134,-96.683,5,,,,,MARSHALL,OGS,3.3,M3Hz,OGS,,,3,3,,3.3,2.7,,,,5,,,0101000020E6100000C1CAA145B62B58C0FED478E926114140,,
1177,1995-06-03 04:16:46.01,34.216,-96.663,5,,,,,JOHNSTON,OGS,1.6,M3Hz,OGS,,,1.4,,,1.6,1.4,,,,,,,0101000020E6100000DF4F8D976E2A58C0CFF753E3A51B4140,,
1178,1995-06-04 22:58:59.95,34.53,-96.294,5,,,,,COAL,OGS,1.8,M3Hz,OGS,,,,,,1.8,1.5,,,,,,,0101000020E6100000894160E5D01258C0A4703D0AD7434140,,
1179,1995-06-07 00:24:45.45,34.18,-96.659,5,,,,,JOHNSTON,OGS,2.7,M3Hz,OGS,,,2.2,,,2.7,1.9,,,,,,,0101000020E61000001904560E2D2A58C0D7A3703D0A174140,,
1180,1995-06-07 05:19:25.79,34.239,-96.683,5,,,,,JOHNSTON,OGS,1.5,M3Hz,OGS,,,,,,1.5,1.3,,,,,,,0101000020E6100000C1CAA145B62B58C03BDF4F8D971E4140,,
1181,1995-06-11 19:02:46.55,36.335,-95.217,5,,,,,MAYES,OGS,1.2,M3Hz,OGS,,,,,,1.2,1.6,,,,,,,0101000020E6100000D9CEF753E3CD57C07B14AE47E12A4240,,
1182,1995-06-21 02:23:09.07,34.45,-96.812,5,,,,,JOHNSTON,OGS,1.5,M3Hz,OGS,,,1.8,,,1.5,1.5,,,,,,,0101000020E61000008716D9CEF73358C09A99999999394140,,
1183,1995-06-27 21:19:43.5,34.27,-96.406,5,,,,,ATOKA,OGS,2.2,M3Hz,OGS,,,2.8,,,2.2,1.5,,,,,,,0101000020E6100000448B6CE7FB1958C0C3F5285C8F224140,,
1184,1995-07-04 01:00:48.8,36.1,-94.8,5,,,,,CHEROKEE,OGS,1.1,Md,OGS,,,,,,,1.1,,,,,,,0101000020E61000003333333333B357C0CDCCCCCCCC0C4240,,
1185,1995-07-05 00:54:25.59,34.627,-96.32,5,,,,,COAL,OGS,1.3,Md,OGS,,,,,,,1.3,,,,,,,0101000020E610000014AE47E17A1458C0C74B378941504140,,
1186,1995-07-10 12:06:12.56,35.531,-96.67,5,,,,,LINCOLN,OGS,1.6,M3Hz,OGS,,,1.5,,,1.6,1.9,,,,,,,0101000020E61000007B14AE47E12A58C08716D9CEF7C34140,,
1187,1995-07-19 00:04:04.93,34.839,-97.709,5,,,,,GRADY,OGS,2.4,M3Hz,OGS,,,2.2,,,2.4,2,,,,2,,,0101000020E61000004C378941606D58C008AC1C5A646B4140,,
1188,1995-07-20 04:29:57.06,34.835,-97.682,5,,,,,GRADY,OGS,2.5,M3Hz,OGS,,,2.5,,,2.5,2.4,,,,2,,,0101000020E6100000CFF753E3A56B58C07B14AE47E16A4140,,
1189,1995-07-25 21:53:07.5,34.35,-96.45,5,,,,,JOHNSTON,OGS,1.9,M3Hz,OGS,,,,,,1.9,1.7,,,,,,,0101000020E6100000CDCCCCCCCC1C58C0CDCCCCCCCC2C4140,,
1190,1995-07-27 07:50:00.85,35.538,-97.526,5,,,,,OKLAHOMA,OGS,1.4,M3Hz,OGS,,,,,,1.4,1.6,,,,,,,0101000020E61000008B6CE7FBA96158C0BE9F1A2FDDC44140,,
1191,1995-08-06 19:14:26.98,35.387,-96.915,5,,,,,POTTAWATOMIE,OGS,1.6,M3Hz,OGS,,,1.4,,,1.6,1.6,,,,,,,0101000020E6100000C3F5285C8F3A58C0A8C64B3789B14140,,
1192,1995-08-11 13:46:48.44,34.815,-97.772,5,,,,,GRADY,OGS,1.9,mbLg,OGS,,,1.9,,,,2.2,,,,,,,0101000020E6100000C520B072687158C0B81E85EB51684140,,
1193,1995-08-21 13:25:39.38,34.703,-97.833,5,,,,,GRADY,OGS,1.8,mbLg,OGS,,,1.8,,,,2.1,,,,,,,0101000020E61000005A643BDF4F7558C0448B6CE7FB594140,,
1194,1995-08-21 14:01:58.63,34.841,-97.796,5,,,,,GRADY,OGS,2,M3Hz,OGS,,,2,,,2,2.2,,,,,,,0101000020E61000006DE7FBA9F17258C0CFF753E3A56B4140,,
1195,1995-08-21 14:48:24.81,34.813,-97.792,5,,,,,GRADY,OGS,2.3,M3Hz,OGS,,,2.1,,,2.3,2,,,,,,,0101000020E6100000A69BC420B07258C0F2D24D6210684140,,
1196,1995-08-21 15:46:02.86,34.803,-97.799,5,,,,,GRADY,OGS,2.1,Md,OGS,,,,,,,2.1,,,,,,,0101000020E61000004260E5D0227358C0105839B4C8664140,,
1197,1995-08-21 16:27:09.21,34.786,-97.788,5,,,,,GRADY,OGS,2,M3Hz,OGS,,,2.4,,,2,2.1,,,,,,,0101000020E6100000DF4F8D976E7258C0F853E3A59B644140,,
1198,1995-08-21 17:22:55.81,34.778,-97.79,5,,,,,GRADY,OGS,2.1,M3Hz,OGS,,,2.1,,,2.1,1.9,,,,,,,0101000020E6100000C3F5285C8F7258C0DD24068195634140,,
1199,1995-08-21 17:56:23.48,34.784,-97.796,5,,,,,GRADY,OGS,1.9,M3Hz,OGS,,,2.1,,,1.9,2,,,,,,,0101000020E61000006DE7FBA9F17258C03108AC1C5A644140,,
1200,1995-08-21 19:19:02.93,34.862,-97.803,5,,,,,GRADY,OGS,1.7,Md,OGS,,,,,,,1.7,,,,,,,0101000020E610000008AC1C5A647358C075931804566E4140,,
1201,1995-08-21 19:58:37.22,34.826,-97.792,5,,,,,GRADY,OGS,1.9,M3Hz,OGS,,,1.8,,,1.9,2.2,,,,,,,0101000020E6100000A69BC420B07258C07D3F355EBA694140,,
1202,1995-08-21 20:44:52.46,34.856,-97.796,5,,,,,GRADY,OGS,2.1,M3Hz,OGS,,,2.3,,,2.1,2,,,,,,,0101000020E61000006DE7FBA9F17258C021B07268916D4140,,
1203,1995-08-21 22:32:32.96,34.796,-97.773,5,,,,,GRADY,OGS,2.4,M3Hz,OGS,,,2.2,,,2.4,2,,,,,,,0101000020E6100000B6F3FDD4787158C0D9CEF753E3654140,,
1204,1995-08-22 00:17:13.25,34.815,-97.772,5,,,,,GRADY,OGS,1.7,M3Hz,OGS,,,1.7,,,1.7,2.1,,,,,,,0101000020E6100000C520B072687158C0B81E85EB51684140,,
1205,1995-08-22 00:45:35.31,34.815,-97.788,5,,,,,GRADY,OGS,1.3,M3Hz,OGS,,,,,,1.3,1.8,,,,,,,0101000020E6100000DF4F8D976E7258C0B81E85EB51684140,,
1206,1995-08-22 00:51:05.63,34.741,-97.874,5,,,,,GRADY,OGS,1.9,M3Hz,OGS,,,1.8,,,1.9,,,,,,,,0101000020E61000000E2DB29DEF7758C0022B8716D95E4140,,
1207,1995-08-22 02:06:03.29,34.825,-97.804,5,,,,,GRADY,OGS,2.1,M3Hz,OGS,,,2.2,,,2.1,2,,,,,,,0101000020E6100000FA7E6ABC747358C09A99999999694140,,
1208,1995-08-22 02:44:12.29,34.556,-95.909,5,,,,,ATOKA,OGS,1.4,M3Hz,OGS,,,1.4,,,1.4,1.6,,,,,,,0101000020E61000001904560E2DFA57C0BA490C022B474140,,
1209,1995-08-22 02:58:11.03,34.819,-97.772,5,,,,,GRADY,OGS,1.9,M3Hz,OGS,,,,,,1.9,2.1,,,,,,,0101000020E6100000C520B072687158C046B6F3FDD4684140,,
1210,1995-08-22 04:06:21.07,34.776,-97.773,5,,,,,GRADY,OGS,1.9,M3Hz,OGS,,,1.7,,,1.9,1.7,,,,,,,0101000020E6100000B6F3FDD4787158C017D9CEF753634140,,
1211,1995-08-22 04:58:51.39,34.744,-97.772,5,,,,,GRADY,OGS,1.7,M3Hz,OGS,,,1.6,,,1.7,1.7,,,,,,,0101000020E6100000C520B072687158C0AC1C5A643B5F4140,,
1212,1995-08-22 06:10:10.12,34.885,-97.819,5,,,,,GRADY,OGS,1.5,M3Hz,OGS,,,,,,1.5,1.6,,,,,,,0101000020E610000023DBF97E6A7458C0E17A14AE47714140,,
1213,1995-08-22 06:22:20.42,34.829,-97.781,5,,,,,GRADY,OGS,2.3,M3Hz,OGS,,,2.1,,,2.3,2.3,,,,,,,0101000020E6100000448B6CE7FB7158C0273108AC1C6A4140,,
1214,1995-08-22 11:10:41.88,34.789,-97.815,5,,,,,GRADY,OGS,2,M3Hz,OGS,,,1.8,,,2,1.9,,,,,,,0101000020E61000005C8FC2F5287458C0A245B6F3FD644140,,
1215,1995-08-22 14:36:21.47,34.692,-98.031,5,,,,,GRADY,OGS,2.3,M3Hz,OGS,,,2.2,,,2.3,2.1,,,,,,,0101000020E6100000448B6CE7FB8158C07F6ABC7493584140,,
1216,1995-08-22 20:46:57.11,34.833,-97.798,5,,,,,GRADY,OGS,1.9,M3Hz,OGS,,,2,,,1.9,1.8,,,,,,,0101000020E6100000508D976E127358C0B4C876BE9F6A4140,,
1217,1995-08-27 08:08:29.84,34.337,-96.015,5,,,,,ATOKA,OGS,1.5,M3Hz,OGS,,,,,,1.5,1.7,,,,,,,0101000020E6100000295C8FC2F50058C04260E5D0222B4140,,
1218,1995-08-30 02:00:52.06,34.374,-97.533,5,,,,,CARTER,OGS,1.6,Md,OGS,,,,,,,1.6,,,,,,,0101000020E6100000273108AC1C6258C01D5A643BDF2F4140,,
1219,1995-08-30 11:51:58.29,34.916,-97.663,5,,,,,MCCLAIN,OGS,1.5,Md,OGS,,,,,,,1.5,,,,,,,0101000020E6100000DF4F8D976E6A58C06891ED7C3F754140,,
1220,1995-09-04 09:04:12.15,34.898,-97.434,5,,,,,MCCLAIN,OGS,2,M3Hz,OGS,,,1.8,,,2,1.7,,,,,,,0101000020E6100000B29DEFA7C65B58C06DE7FBA9F1724140,,
1221,1995-09-15 00:31:33.05,36.87,-98.726,5,,,,,WOODS,OGS,3.7,M3Hz,OGS,,,3.8,4.1,,3.7,3,,,,6,,,0101000020E61000005839B4C876AE58C08FC2F5285C6F4240,,
1222,1995-09-19 06:50:26.13,36.351,-97.451,5,,,,,NOBLE,OGS,1.8,M3Hz,OGS,,,1.4,,,1.8,1.9,,,,,,,0101000020E6100000BE9F1A2FDD5C58C0B0726891ED2C4240,,
1223,1995-09-25 12:16:54.46,33.962,-97.443,5,,,,,LOVE,OGS,2.1,Md,OGS,,,,,,,2.1,,,,,,,0101000020E61000003108AC1C5A5C58C04260E5D022FB4040,,
1224,1995-09-25 14:39:05.13,34.02,-97.445,5,,,,,LOVE,OGS,2,Md,OGS,,,,,,,2,,,,,,,0101000020E610000014AE47E17A5C58C0C3F5285C8F024140,,
1225,1995-09-26 16:10:37.19,34.712,-96.648,5,,,,,PONTOTOC,OGS,1.6,M3Hz,OGS,,,,,,1.6,1.8,,,,,,,0101000020E6100000B6F3FDD4782958C04260E5D0225B4140,,
1226,1995-10-01 16:43:16.21,36.146,-99.629,5,,,,,ELLIS,OGS,2.2,Md,OGS,,,,,,,2.2,,,,,,,0101000020E6100000C74B378941E858C0A69BC420B0124240,,
1227,1995-10-02 21:56:29.98,33.989,-97.409,5,,,,,LOVE,OGS,1.7,Md,OGS,,,,,,,1.7,,,,,,,0101000020E61000001904560E2D5A58C03BDF4F8D97FE4040,,
1228,1995-10-05 04:59:36.84,34.237,-96.159,5,,,,,ATOKA,OGS,1.3,M3Hz,OGS,,,,,,1.3,1.6,,,,,,,0101000020E61000001904560E2D0A58C075931804561E4140,,
1229,1995-10-05 22:06:41.53,34.208,-96.243,5,,,,,ATOKA,OGS,2.1,M3Hz,OGS,,,2.1,,,2.1,1.6,,,,,,,0101000020E6100000643BDF4F8D0F58C0B4C876BE9F1A4140,,
1230,1995-11-03 17:52:56.94,35.554,-97.865,5,,,,,CANADIAN,OGS,2,M3Hz,OGS,,,1.9,,,2,1.9,,,,,,,0101000020E61000008FC2F5285C7758C0F4FDD478E9C64140,,
1231,1995-11-04 17:51:19.15,34.2,-96.363,5,,,,,ATOKA,OGS,1.8,M3Hz,OGS,,,,,,1.8,1.5,,,,,,,0101000020E6100000AC1C5A643B1758C09A99999999194140,,
1232,1995-11-21 13:00:48.26,35.349,-98.026,5,,,,,GRADY,OGS,1.7,M3Hz,OGS,,,,,,1.7,1.4,,,,,,,0101000020E61000008B6CE7FBA98158C0E9263108ACAC4140,,
1233,1995-11-21 19:31:39.85,34.68,-96.866,5,,,,,PONTOTOC,OGS,1.8,M3Hz,OGS,,,,,,1.8,1.6,,,,,,,0101000020E61000008195438B6C3758C0D7A3703D0A574140,,
