id,origintime,latitude,longitude,depth,err_lon,err_lat,err_depth,err_origintime,county,origin_src,prefmag,pmag_type,pmag_src,mw,mw_src,mblg_ogs,mblg_usgs,ml_ogs,m3hz_ogs,md_ogs,mb,ms,mfa,max_mmi,reafile,reamtime,geom,pdlid,mw_ogs
1748,2004-07-09 13:23:29.32,35.278,-97.928,5,,,,,GRADY,OGS,1.9,M3Hz,OGS,,,,,,1.9,,,,,,,,0101000020E610000008AC1C5A647B58C0DD24068195A34140,,
1749,2004-07-09 13:33:29.82,35.429,-97.856,5,,,,,CANADIAN,OGS,1.7,M3Hz,OGS,,,,,,1.7,,,,,,,,0101000020E6100000105839B4C87658C0F4FDD478E9B64140,,
1750,2004-07-09 13:38:21.24,35.358,-98.059,5,,,,,GRADY,OGS,1.8,M3Hz,OGS,,,,,,1.8,,,,,,,,0101000020E6100000B29DEFA7C68358C0E7FBA9F1D2AD4140,,
1751,2004-07-09 13:48:26.93,34.215,-97.029,5,,,,,CARTER,OGS,2.2,Md,OGS,,,,,,,2.2,,,,,,,0101000020E610000060E5D022DB4158C0EC51B81E851B4140,,
1752,2004-07-09 14:15:45.24,35.259,-97.952,5,,,,,GRADY,OGS,2,Md,OGS,,,,,,,2,,,,,,,0101000020E6100000B0726891ED7C58C0FED478E926A14140,,
1753,2004-07-09 15:00:43.87,35.182,-98.069,5,,,,,GRADY,OGS,1.9,M3Hz,OGS,,,,,,1.9,,,,,,,,0101000020E610000023DBF97E6A8458C09EEFA7C64B974140,,
1754,2004-08-21 17:00:12.25,35.089,-96.192,5,,,,,HUGHES,OGS,1.7,Md,OGS,,,,,,,1.7,,,,,,,0101000020E61000003F355EBA490C58C008AC1C5A648B4140,,
1755,2004-08-22 11:30:18.28,35.503,-96.936,5,,,,,LINCOLN,OGS,1.6,Md,OGS,,,,,,,1.6,,,,,,,0101000020E610000096438B6CE73B58C0AAF1D24D62C04140,,
1756,2004-09-02 14:16:39.58,34.908,-94.466,5,,,,,LE FLORE,OGS,1.5,Md,OGS,,,,,,,1.5,,,,,,,0101000020E6100000E7FBA9F1D29D57C04E62105839744140,,
1757,2004-09-08 14:02:34.26,34.262,-97.99,5,,,,,JEFFERSON,OGS,1.7,Md,OGS,,,,,,,1.7,,,,,,,0101000020E61000008FC2F5285C7F58C0A8C64B3789214140,,
1758,2004-09-08 17:50:53.17,34.318,-96.044,5,,,,,ATOKA,OGS,1.3,Md,OGS,,,,,,,1.3,,,,,,,0101000020E6100000894160E5D00258C062105839B4284140,,
1759,2004-09-09 20:21:21.51,35.285,-98.177,5,,,,,CADDO,OGS,1.6,Md,OGS,,,,,,,1.6,,,,,,,0101000020E610000017D9CEF7538B58C014AE47E17AA44140,,
1760,2004-09-09 21:14:38.16,35.673,-98.058,5,,,,,CANADIAN,OGS,1.4,Md,OGS,,,,,,,1.4,,,,,,,0101000020E6100000C1CAA145B68358C0A01A2FDD24D64140,,
1761,2004-09-09 22:32:11.62,35.332,-98.224,5,,,,,CADDO,OGS,2.2,Md,OGS,,,,,,,2.2,,,,,,,0101000020E610000075931804568E58C0D122DBF97EAA4140,,
1762,2004-09-09 23:56:37.27,35.556,-98.217,5,,,,,CANADIAN,OGS,1.6,Md,OGS,,,,,,,1.6,,,,,,,0101000020E6100000D9CEF753E38D58C0BA490C022BC74140,,
1763,2004-09-10 01:34:56.72,35.259,-98.153,5,,,,,CADDO,OGS,2.3,Md,OGS,,,,,,,2.3,,,,,,,0101000020E61000006F1283C0CA8958C0FED478E926A14140,,
1764,2004-09-10 02:22:07.73,35.277,-98.241,5,,,,,CADDO,OGS,1.8,Md,OGS,,,,,,,1.8,,,,,,,0101000020E61000008195438B6C8F58C0FA7E6ABC74A34140,,
1765,2004-09-10 02:55:06.96,35.332,-98.235,5,,,,,CADDO,OGS,2.4,Md,OGS,,,,,,,2.4,,,,,,,0101000020E6100000D7A3703D0A8F58C0D122DBF97EAA4140,,
1766,2004-09-10 05:00:46.73,35.342,-98.184,5,,,,,CADDO,OGS,2.1,Md,OGS,,,,,,,2.1,,,,,,,0101000020E6100000B29DEFA7C68B58C0B29DEFA7C6AB4140,,
1767,2004-09-10 06:29:20.3,35.454,-98.153,5,,,,,CANADIAN,OGS,2.8,M3Hz,OGS,,,2.5,,,2.8,2.5,,,,5,,,0101000020E61000006F1283C0CA8958C0273108AC1CBA4140,,
1768,2004-09-10 06:39:16.6,35.286,-98.38,5,,,,,CADDO,OGS,2.8,mbLg,USGS,,,,2.8,,,2,,,,,,,0101000020E6100000B81E85EB519858C0F853E3A59BA44140,,
1769,2004-09-10 09:18:04.89,34.845,-97.503,5,,,,,GARVIN,OGS,1.9,Md,OGS,,,,,,,1.9,,,,,,,0101000020E6100000D578E926316058C05C8FC2F5286C4140,,
1770,2004-09-13 23:26:44.3,34.391,-97.073,5,,,,,MURRAY,OGS,1.8,Md,OGS,,,,,,,1.8,,,,,,,0101000020E6100000E9263108AC4458C0355EBA490C324140,,
1771,2004-09-25 11:43:20.13,34.845,-97.571,5,,,,,GARVIN,OGS,2.1,Md,OGS,,,,,,,2.1,,,,,,,0101000020E6100000068195438B6458C05C8FC2F5286C4140,,
1772,2004-09-27 08:16:12.78,34.715,-96.758,5,,,,,PONTOTOC,OGS,1.7,Md,OGS,,,,,,,1.7,,,,,,,0101000020E61000008D976E12833058C0EC51B81E855B4140,,
1773,2004-10-13 16:21:17.29,34.251,-96.899,5,,,,,JOHNSTON,OGS,2.2,Md,OGS,,,,,,,2.2,,,,,,,0101000020E6100000A8C64B37893958C0E3A59BC420204140,,
1774,2004-10-16 09:40:38.5,35.11,-96.152,5,,,,,HUGHES,OGS,1.8,Md,OGS,,,,,,,1.8,,,,,,,0101000020E61000007D3F355EBA0958C0AE47E17A148E4140,,
1775,2004-10-17 22:19:49.54,34.49,-96.441,5,,,,,COAL,OGS,2.3,Md,OGS,,,,,,,2.3,,,,,,,0101000020E61000004E621058391C58C01F85EB51B83E4140,,
1776,2004-10-30 00:56:14.16,34.691,-96.135,5,,,,,COAL,OGS,2.1,Md,OGS,,,,,,,2.1,,,,,,,0101000020E6100000713D0AD7A30858C09CC420B072584140,,
1777,2004-10-31 21:09:25.11,33.927,-97.795,5,,,,,JEFFERSON,OGS,2,Md,OGS,,,,,,,2,,,,,,,0101000020E61000007B14AE47E17258C02DB29DEFA7F64040,,
1778,2004-10-31 21:34:33.96,34.836,-97.517,5,,,,,GARVIN,OGS,2,Md,OGS,,,,,,,2,,,,,,,0101000020E61000000C022B87166158C05EBA490C026B4140,,
1779,2004-11-22 23:42:13.45,34.864,-97.672,5,,,,,GRADY,OGS,3,M3Hz,OGS,,,,,,3,,,,,5,,,0101000020E61000005EBA490C026B58C03BDF4F8D976E4140,,
1780,2004-12-08 08:59:52.8,34.866,-97.575,5,,,,,MCCLAIN,OGS,2.5,M3Hz,OGS,,,,,,2.5,,,,,5,,,0101000020E6100000CDCCCCCCCC6458C0022B8716D96E4140,,
1781,2004-12-21 20:24:17.94,34.767,-97.522,5,,,,,GARVIN,OGS,2,M3Hz,OGS,,,,,,2,1.8,,,,,,,0101000020E6100000C520B072686158C01904560E2D624140,,
1782,2004-12-21 20:34:11.34,35.955,-97.916,5,,,,,KINGFISHER,OGS,2.3,M3Hz,OGS,,,,,,2.3,,,,,,,,0101000020E6100000B4C876BE9F7A58C00AD7A3703DFA4140,,
1783,2004-12-21 21:10:08.53,34.815,-97.609,5,,,,,GARVIN,OGS,2.9,M3Hz,OGS,,,2.9,,,2.9,,,,,5,,,0101000020E6100000E5D022DBF96658C0B81E85EB51684140,,
