id,origintime,latitude,longitude,depth,err_lon,err_lat,err_depth,err_origintime,county,origin_src,prefmag,pmag_type,pmag_src,mw,mw_src,mblg_ogs,mblg_usgs,ml_ogs,m3hz_ogs,md_ogs,mb,ms,mfa,max_mmi,reafile,reamtime,geom,pdlid,mw_ogs
554,1986-01-01 01:34:07.41,34.764,-97.473,5,,,,,GARVIN,OGS,2.2,M3Hz,OGS,,,1.9,,,2.2,2.3,,,,,,,0101000020E610000083C0CAA1455E58C06F1283C0CA614140,,
555,1986-01-01 02:20:46.17,34.656,-97.436,5,,,,,GARVIN,OGS,1.9,M3Hz,OGS,,,1.9,,,1.9,2,,,,,,,0101000020E610000096438B6CE75B58C08716D9CEF7534140,,
556,1986-01-01 06:40:44.52,34.683,-97.451,5,,,,,GARVIN,OGS,1.6,M3Hz,OGS,,,,,,1.6,1.8,,,,,,,0101000020E6100000BE9F1A2FDD5C58C08195438B6C574140,,
557,1986-01-01 08:08:07.63,34.625,-97.537,5,,,,,GARVIN,OGS,1.7,M3Hz,OGS,,,,,,1.7,2.1,,,,,,,0101000020E6100000EE7C3F355E6258C00000000000504140,,
558,1986-01-01 09:46:38.73,34.703,-97.459,5,,,,,GARVIN,OGS,1.5,M3Hz,OGS,,,,,,1.5,2.1,,,,,,,0101000020E61000004C378941605D58C0448B6CE7FB594140,,
559,1986-01-03 06:12:13.41,34.197,-97.554,5,,,,,CARTER,OGS,2.2,Md,OGS,,,,,,,2.2,,,,,,,0101000020E6100000FA7E6ABC746358C0F0A7C64B37194140,,
560,1986-01-03 19:24:34,35.851,-97.646,5,,,,,LOGAN,OGS,2.2,Md,OGS,,,,,,,2.2,,,,,,,0101000020E6100000D34D6210586958C0B0726891EDEC4140,,
561,1986-01-07 12:25:10.81,35.274,-96.987,5,,,,,POTTAWATOMIE,OGS,1.8,M3Hz,OGS,,,,,,1.8,1.6,,,,,,,0101000020E6100000BA490C022B3F58C0508D976E12A34140,,
562,1986-01-09 03:49:26.82,34.726,-97.464,5,,,,,GARVIN,OGS,1.8,M3Hz,OGS,,,,,,1.8,2.2,,,,,,,0101000020E610000004560E2DB25D58C0B0726891ED5C4140,,
563,1986-01-25 22:33:07.4,34.753,-96.72,5,,,,,PONTOTOC,OGS,2,M3Hz,OGS,,,,,,2,2,,,,,,,0101000020E6100000AE47E17A142E58C0AAF1D24D62604140,,
564,1986-01-26 02:03:40.65,34.728,-97.456,5,,,,,GARVIN,OGS,2.5,M3Hz,OGS,,,2.5,,,2.5,2.4,,,,,,,0101000020E610000077BE9F1A2F5D58C077BE9F1A2F5D4140,,
