id,origintime,latitude,longitude,depth,err_lon,err_lat,err_depth,err_origintime,county,origin_src,prefmag,pmag_type,pmag_src,mw,mw_src,mblg_ogs,mblg_usgs,ml_ogs,m3hz_ogs,md_ogs,mb,ms,mfa,max_mmi,reafile,reamtime,geom,pdlid,mw_ogs
107,1977-02-04 20:52:29.28,34.065,-97.37,5,,,,,LOVE,OGS,1.9,mbLg,OGS,,,1.9,,,,,,,,2,,,0101000020E610000048E17A14AE5758C0B81E85EB51084140,,
108,1977-02-10 01:28:16.26,34.065,-97.37,5,,,,,LOVE,OGS,2,mbLg,OGS,,,2,,,,,,,,2,,,0101000020E610000048E17A14AE5758C0B81E85EB51084140,,
109,1977-03-03 14:08:16.52,36.263,-97.437,5,,,,,NOBLE,OGS,1.9,M3Hz,OGS,,,1.6,,,1.9,,,,,,,,0101000020E61000008716D9CEF75B58C08B6CE7FBA9214240,,
110,1977-03-09 16:21:08.06,34.588,-96.511,5,,,,,COAL,OGS,2.1,M3Hz,OGS,,,,,,2.1,2,,,,,,,0101000020E610000062105839B42058C025068195434B4140,,
111,1977-03-12 21:04:19.63,34.994,-96.625,5,,,,,SEMINOLE,OGS,2.5,M3Hz,OGS,,,2.3,,,2.5,2.7,,,,,,,0101000020E610000000000000002858C0AC1C5A643B7F4140,,
112,1977-03-26 21:37:12.59,34.065,-97.37,5,,,,,LOVE,OGS,2.3,mbLg,OGS,,,2.3,,,,,,,,3,,,0101000020E610000048E17A14AE5758C0B81E85EB51084140,,
113,1977-04-28 02:30:56.12,36.009,-97.201,5,,,,,PAYNE,OGS,2,M3Hz,OGS,,,1.8,,,2,2.1,,,,,,,0101000020E6100000BE9F1A2FDD4C58C0FED478E926014240,,
114,1977-05-22 12:15:04.65,36.24,-97.246,5,,,,,NOBLE,OGS,1.5,M3Hz,OGS,,,1.4,,,1.5,1.3,,,,,,,0101000020E610000039B4C876BE4F58C01F85EB51B81E4240,,
115,1977-06-16 02:02:46.56,34.041,-97.358,5,,,,,LOVE,OGS,2,mbLg,OGS,,,2,,,,1.8,,,,,,,0101000020E6100000F4FDD478E95658C06891ED7C3F054140,,
116,1977-06-16 22:24:24.13,33.909,-97.444,5,,,,,LOVE,OGS,1.8,Md,OGS,,,,,,,1.8,,,,,,,0101000020E610000023DBF97E6A5C58C03108AC1C5AF44040,,
117,1977-06-30 23:03:21.99,34.193,-96.958,5,,,,,CARTER,OGS,2.8,M3Hz,OGS,,,2.5,,,2.8,2.1,,,,,,,0101000020E61000005A643BDF4F3D58C062105839B4184140,,
118,1977-07-10 08:39:09.29,35.476,-96.304,5,,,,,OKFUSKEE,OGS,2,M3Hz,OGS,,,1.6,,,2,2,,,,,,,0101000020E6100000FA7E6ABC741358C0B0726891EDBC4140,,
119,1977-08-10 00:11:18.19,34.677,-97.546,5,,,,,GARVIN,OGS,1.5,M3Hz,OGS,,,1.9,,,1.5,1.9,,,,,,,0101000020E61000006DE7FBA9F16258C02DB29DEFA7564140,,
120,1977-09-12 02:36:30.06,33.947,-95.243,5,,,,,CHOCTAW,OGS,2.5,M3Hz,OGS,,,,,,2.5,2.4,,,,,,,0101000020E6100000643BDF4F8DCF57C0F0A7C64B37F94040,,
121,1977-09-26 01:55:10.63,33.987,-97.346,5,,,,,LOVE,OGS,1.6,mbLg,OGS,,,1.6,,,,1.4,,,,,,,0101000020E6100000A01A2FDD245658C07593180456FE4040,,
122,1977-09-29 07:19:01.13,36.394,-97.072,5,,,,,NOBLE,OGS,2.1,M3Hz,OGS,,,,,,2.1,2.1,,,,,,,0101000020E6100000F853E3A59B4458C0DF4F8D976E324240,,
123,1977-10-06 00:36:08.35,35.82,-97.767,5,,,,,KINGFISHER,OGS,1.8,M3Hz,OGS,,,2,,,1.8,1.7,,,,,,,0101000020E61000000C022B87167158C0295C8FC2F5E84140,,
124,1977-12-08 19:47:40.22,35.449,-97.927,5,,,,,CANADIAN,OGS,2.3,M3Hz,OGS,,,2,,,2.3,2,,,,,,,0101000020E610000017D9CEF7537B58C0B6F3FDD478B94140,,
